,index17_106,index17_85,index17_84,index17_100,index17_104,index17_103,index17_87,index17_96,index17_86,ew0114_2,index17_91,index17_101,index17_99,index17_102,index17_94,index17_89,index17_105,index17_93,index17_95,index17_88,index17_98,index17_92,index17_97,ew0112_107
171780,379958.1610966044,,,,,27915.095962211482,,,,,,,,42901.897268480316,,,,,152341.85076867935,,,,,335213.743486151
171840,380268.77448300563,,,,,28022.628126230473,,,,,,,,42953.98867794914,,,,,152296.07205705164,,,,,335321.3413431114
171900,380497.72479407897,,,,,28220.535001987413,,,,,,,,42899.30055985508,,,,,152319.04239559826,,,,,335476.45011208573
171960,380718.61013950565,,,,,28289.192509338667,,,,,,,,42996.74962967861,,,,,152422.874038518,,,,,335580.8494829979
172020,380980.2072069028,,,,,28571.323554482093,,,,,,,,43044.25135517475,,,,,152667.63726397027,,,,,335699.1895859366
172080,381241.4784553806,,,,,28564.70193345787,,,,,,,,43159.528081192046,,,,,152748.44321673163,,,,,335819.6335018456
172140,381509.30149843526,,,,,28626.665006875315,,,,,,,,43144.7878028062,,,,,152923.4485009312,,,,,335989.88802194665
172200,381697.6680471669,,,,,28961.81885100062,,,,,,,,43078.35795985522,,,,,153073.69353718116,,,,,336373.0708817147
172260,381919.0530163758,,,,,29052.397379556583,,,,,,,,43051.23938240076,,,,,153231.41794455043,,,,,336442.240496394
172320,382183.1884954041,,,,,29153.08766470635,,,,,,,,42923.449350236566,,,,,153337.42113094995,,,,,336605.39049249643
172380,382427.68729089526,,,,,29333.99300487492,,,,,,,,42952.88579527191,,,,,153526.89140916892,,,,,336789.77455006377
172440,382684.420388437,,,,,29389.15745678091,,,,,,,,43010.816477798566,,,,,153625.6642282943,,,,,336974.55039122514
172500,382873.5750904322,,,,,29498.148961432526,,,,,,,,43070.74464600139,,,,,153675.41567745944,,,,,336997.9317537708
172560,383157.78755720763,,,,,29626.629433074842,,,,,,,,43165.93324219569,,,,,153608.37745238392,,,,,337175.62061963195
172620,383334.02186872624,,,,,29694.648554980125,,,,,,,,43235.46251826463,,,,,153840.24778136448,,,,,337313.7088797228
172680,383533.1925039368,,,,,29743.26094126316,,,,,,,,43210.79789712369,,,,,153924.4113344545,,,,,337491.5672213864
172740,383797.13238602283,,,,,29807.41630468043,,,,,,,,43154.567613622996,,,,,153897.8773734338,,,,,337711.2184307333
172800,384039.3262064226,,,,,29889.351158448168,,,,,,,,43135.90010865254,,,,,153784.89201927773,,,,,337947.5792593088
172860,384219.5759707126,,,,,29936.085495450217,,,,,,,,43303.500943634375,,,,,153638.20903294606,,,,,338124.60008869437
172920,384472.48684518714,,,,,30012.0419812166,,,,,,,,43338.69419572172,,,,,153466.85304569016,,,,,338279.38778717665
172980,384737.59028460627,,,,,30050.333642071248,,,,,,,,43236.53724577112,,,,,153334.1485879177,,,,,338334.1045409301
173040,385034.87943210255,,,,,30115.826486651385,,,,,,,,43082.919145901134,,,,,152971.88473905777,,,,,338527.3272171508
173100,385237.5510064963,,,,,30136.76306816878,,,,,,,,43157.13727337448,,,,,152728.05071152485,,,,,338542.6527247276
173160,385319.22066683875,,,,,30240.27495458641,,,,,,,,43644.910878538896,,,,,152385.00552798982,,,,,338674.4066153392
173220,385470.3021362188,,,,,30282.338845525755,,,,,,,,43675.30028895663,,,,,152068.6790654874,,,,,338757.33123283973
173280,385827.44882818084,,,,,30403.027347414372,,,,,,,,43696.62931291443,,,,,151792.19452128783,,,,,338922.0223723643
173340,386036.0024119991,,,,,30394.628041043266,,,,,,,,43735.195454605404,,,,,151413.40999063716,,,,,339116.86253962043
173400,386134.7714501021,,,,,30467.103385335817,,,,,,,,43794.60504742797,,,,,150926.25919072414,,,,,339149.93168311386
173460,386266.08853998745,,,,,30458.010614102288,,,,,,,,43802.82610166032,,,,,150368.93434618445,,,,,339238.2235199014
173520,386390.7364824301,,,,,30552.842869280143,,,,,,,,43799.19327566046,,,,,149819.94389894768,,,,,339304.703086867
173580,386636.63901076006,,,,,30571.40110398738,,,,,,,,43695.343025796894,,,,,149278.7729729181,,,,,339358.8009949551
173640,386900.3328860707,,,,,30640.49108572427,,,,,,,,43700.81585686597,,,,,148791.45536513772,,,,,339429.56043892814
173700,387232.84709452157,,,,,30673.196801956525,,,,,,,,43726.58676104656,,,,,148150.40403342107,,,,,339535.04270247824
173760,387519.49814512534,,,,,30725.52300527679,,,,,,,,43711.86469989004,,,,,147445.62725315228,,,,,339506.4116459644
173820,387676.36314305547,,,,,30686.282903797404,,,,,,,,43692.560713323066,,,,,146833.09365152896,,,,,339601.196959264
173880,387921.9469758051,,,,,30742.758766144543,,,,,,,,43625.31158104855,,,,,146210.6162887108,,,,,339763.57060737675
173940,388153.57079132396,,,,,30765.998943951676,,,,,,,,43575.074367916284,,,,,145533.5186151772,,,,,339896.2801099763
174000,388272.45686522307,,,,,30894.422485891242,,,,,,,,43521.576167556836,,,,,144850.55731669744,,,,,340075.90915983217
174060,388448.2787221234,,,,,30931.834765911346,,,,,,,,43564.40870540741,,,,,144262.43727762415,,,,,340148.2537320084
174120,388648.8153333492,,,,,30919.38177423709,,,,,,,,43521.15494082986,,,,,143573.02651423396,,,,,340287.94505369046
174180,388812.682704806,,,,,31050.679248821496,,,,,,,,43505.60645004538,,,,,142815.6521558032,,,,,340318.65293820744
174240,389042.0958551296,,,,,31154.331704974735,,,,,,,,43516.21222467505,,,,,142160.7021736205,,,,,340433.4269629989
174300,389256.34483304207,,,,,30902.663058559996,,,,,,,,43555.935699680194,,,,,141491.75772538115,,,,,340534.4279880282
174360,389571.1248601011,,,,,30756.893159011208,,,,,,,,43673.93009907429,,,,,140791.6171190726,,,,,340639.1579092504
174420,389784.0899709551,,,,,30774.699053083204,,,,,,,,43565.06488467764,,,,,139952.41399230834,,,,,340702.9229114774
174480,389936.29160402546,,,,,30755.31610401011,,,,,,,,43803.28484712817,,,,,139196.86526532072,,,,,340995.13474006136
174540,390073.59965578315,,,,,30588.665468364896,,,,,,,,43815.164668208425,,,,,138567.42208836056,,,,,341141.13570884016
174600,390312.17814608925,,,,,30313.856163068554,,,,,,,,43882.24889074602,,,,,137882.7492583471,,,,,341203.72921263584
174660,390480.76772623113,,,,,30351.918655881083,,,,,,,,43928.03391785233,,,,,137244.65209175978,,,,,341360.21875991597
174720,390675.1235660037,,,,,30324.474052418303,,,,,,,,43941.17558123915,,,,,136734.31460929397,,,,,341405.13260339334
174780,390824.75076771254,,,,,30280.834242755212,,,,,,,,43887.9928380965,,,,,136086.32203241516,,,,,341636.1321498665
174840,391025.5240392766,,,,,30204.133657100763,,,,,,,,43821.64417551184,,,,,135671.49541554684,,,,,341727.6176174777
174900,391183.13903997483,,,,,30178.24910417952,,,,,,,,44011.81963669801,,,,,135233.35606719382,,,,,341806.3806172624
174960,391443.0011909197,,,,,30191.659800943737,,,,,,,,44225.03021346539,,,,,134657.4414998531,,,,,341918.0219440379
175020,391686.05392622884,,,,,30186.64112638993,,,,,,,,44248.38071210806,,,,,134124.56639717653,,,,,342054.23538467847
175080,391910.4309229857,,,,,30231.719056600323,,,,,,,,44115.11977162024,,,,,133600.65448690433,,,,,342121.7088716776
175140,392159.7902801662,,,,,30219.778611624086,,,,,,,,44203.7967126139,,,,,133121.89482611342,,,,,342129.09382620227
175200,392212.3788513368,,,,,30115.23250083772,,,,,,,,44176.4992615983,,,,,132645.1172324143,,,,,342431.12357452005
175260,392452.31541973597,,,,,30069.244192408158,,,,,,,,44262.57959057857,,,,,132170.95135277417,,,,,342582.8779502601
175320,392859.3636789493,,,,,30092.951922000288,,,,,,,,44300.005769450036,,,,,131828.2928378229,,,,,342753.89012686844
175380,393126.8505428843,,,,,30124.9140511977,,,,,,,,44403.95364647901,,,,,131575.4824554207,,,,,342838.6805981309
175440,393354.74719005695,,,,,30228.055317264698,,,,,,,,44350.363894364615,,,,,131273.00254878635,,,,,342979.9387499618
175500,393411.86678219296,,,,,30324.021134699233,,,,,,,,44167.217673776046,,,,,130947.23727578708,,,,,343064.0883138061
175560,393537.0972905025,,,,,30319.840558006257,,,,,,,,44237.90641492276,,,,,130589.56010585005,,,,,343198.09557734715
175620,393859.91300509573,,,,,30211.836562448614,,,,,,,,44250.53535548404,,,,,130426.79916776202,,,,,343343.8287773642
175680,394185.4763355814,,,,,30187.57264644877,,,,,,,,44357.94753901209,,,,,130307.2402093117,,,,,343561.24018005066
175740,394266.79162052955,,,,,30153.052268112522,,,,,,,,44431.65757149644,,,,,130093.95746021373,,,,,343745.91693544993
175800,394507.7949428651,,,,,30126.743384003774,,,,,,,,44439.97449611862,,,,,129858.5674865761,,,,,343885.9794085066
175860,394813.6565986109,,,,,29950.29386543625,,,,,,,,44365.59418882696,,,,,129700.40992405142,,,,,344014.29940860195
175920,395252.1628185309,,,,,30007.345456236595,,,,,,,,44345.41880494721,,,,,129569.1612152162,,,,,344131.81609209505
175980,395652.20163971226,,,,,30089.291163120066,,,,,,,,44397.11135011352,,,,,129369.50785756117,,,,,344232.8824875365
176040,396404.3191878148,,,,,30234.553836631392,,,,,,,,44446.63993739073,,,,,129230.64378909174,,,,,344172.3856928602
176100,396637.7257017797,,,,,30220.716709328906,,,,,,,,44474.34658721182,,,,,129154.68404880291,,,,,344321.5907754199
176160,397126.19093413604,,,,,30328.969744211554,,,,,,,,44599.52729755467,,,,,129152.08563123821,,,,,344485.4235359229
176220,397665.53764097614,,,,,30390.20757102584,,,,,,,,44629.12231334733,,,,,129151.41394664638,,,,,344630.82775068824
176280,397970.6461423002,,,,,30479.693559524738,,,,,,,,44616.15237021897,,,,,129272.20290330211,,,,,344810.559505597
176340,398270.28576506546,,,,,30565.63797264653,,,,,,,,44512.756980296166,,,,,129428.93239972077,,,,,344976.6530347583
176400,398445.4188103652,,,,,30560.236070166844,,,,,,,,44570.16117791804,,,,,129550.72260337787,,,,,344889.3252928645
176460,398656.40515311685,,,,,30719.172379600168,,,,,,,,44515.38559012409,,,,,129637.36258079814,,,,,345028.36078812863
176520,398896.2167664425,,,,,30799.96695214048,,,,,,,,44508.09966955199,,,,,129812.7318615835,,,,,345158.7463484901
176580,399073.8758243117,,,,,30898.478874112447,,,,,,,,44467.664235964,,,,,129948.62161903012,,,,,345243.2515739393
176640,399254.68031454756,,,,,31204.206073751346,,,,,,,,44526.02581278567,,,,,130024.73554641765,,,,,345322.4807879328
176700,399437.5991725607,,,,,31608.894458951458,,,,,,,,44526.43729953352,,,,,130107.98279483864,,,,,345418.5969024939
176760,399646.92910499417,,,,,31619.401644480553,,,,,,,,44525.45054078668,,,,,130203.81170692523,,,,,345491.26102062734
176820,399877.43522753834,,,,,31756.727036826833,,,,,,,,44595.51106569927,,,,,130264.67662374274,,,,,345754.1267805409
176880,400122.5714566403,,,,,31721.248191408467,,,,,,,,44523.16585325396,,,,,130418.34570740414,,,,,345853.9186110678
176940,400402.9480195872,,,,,31804.182434058028,,,,,,,,44554.75292119801,,,,,130649.77455241996,,,,,345942.9090383108
177000,400669.73243890604,,,,,31896.897774821035,,,,,,,,44602.57211475631,,,,,130759.95296585736,,,,,346084.6765579142
177060,400860.86846675456,,,,,32027.77034243341,,,,,,,,44587.974807745835,,,,,130871.92921430232,,,,,346309.3042752064
177120,401080.165004734,,,,,32143.366812989905,,,,,,,,44612.99552894587,,,,,130994.15174344745,,,,,346441.9450479583
177180,401239.1954638434,,,,,32218.71097589229,,,,,,,,44705.03066095368,,,,,131213.11631753118,,,,,346637.64285539975
177240,401351.645630637,,,,,32291.0881502192,,,,,,,,44740.41746875934,,,,,131327.1284562818,,,,,346721.3305771079
177300,401487.37988758064,,,,,32371.911660826172,,,,,,,,45005.37162808644,,,,,131437.24681623993,,,,,346754.6781290614
177360,401696.6569853314,,,,,32434.592901729495,,,,,,,,45130.840173118326,,,,,131466.30192439698,,,,,346865.21492953424
177420,401917.3622438012,,,,,32479.80330443665,,,,,,,,44932.15833602371,,,,,131489.36714628356,,,,,346868.6248808415
177480,402067.16037540237,,,,,32504.40876557303,,,,,,,,45135.9286712582,,,,,131466.6297366464,,,,,347203.1858591587
177540,402224.293950079,,,,,32571.55378306826,,,,,,,,45215.1236306617,,,,,131501.45879677104,,,,,347248.47917711915
177600,402374.6866154068,,,,,32644.21976410391,,,,,,,,45084.27218921827,,,,,131608.80206803148,,,,,347370.91383266327
177660,402635.6997217892,,,,,32752.472309197245,,,,,,,,45117.42575045437,,,,,131481.76015308374,,,,,347543.80321480084
177720,402766.9889746619,,,,,32787.62305107007,,,,,,,,44994.027377065766,,,,,131297.58190758893,,,,,347629.9537726411
177780,403027.09714327095,,,,,32773.73584172165,,,,,,,,44788.68065242617,,,,,131088.1654042077,,,,,347791.5182322965
177840,403282.2704587457,,,,,32822.38557539513,,,,,,,,45011.44614055776,,,,,130944.80839071119,,,,,347987.5781094836
177900,403517.92004003644,,,,,32911.75841473784,,,,,,,,45159.44581167963,,,,,130825.53524154893,,,,,348140.07854608266
177960,403756.01730630297,,,,,33022.79977633624,,,,,,,,45262.902409665294,,,,,130580.49158650526,,,,,348345.54290744493
178020,404042.3006757573,,,,,33061.449759348565,,,,,,,,45285.42148072381,,,,,130378.54582813088,,,,,348538.6008530718
178080,404297.1017382481,,,,,33144.634269923554,,,,,,,,45584.703274768435,,,,,129993.59883245965,,,,,348730.73239324545
178140,404523.9145805836,,,,,33147.984123786504,,,,,,,,45585.43979573641,,,,,129710.4475564834,,,,,348904.4099611027
178200,404677.8114102397,,,,,33246.60208748425,,,,,,,,45425.64518244146,,,,,129295.29104534417,,,,,349149.52022897446
178260,404856.1928768656,,,,,33434.4327577232,,,,,,,,45488.325215294484,,,,,128820.15495586483,,,,,349110.0392836188
178320,405035.923907884,,,,,33444.73363987475,,,,,,,,45304.65250849701,,,,,128434.15178508202,,,,,349393.6443672393
178380,405346.92181521654,,,,,33561.0925719271,,,,,,,,45184.251872835644,,,,,127946.67592845477,,,,,349546.693478927
178440,405646.6174567244,,,,,33640.16660883795,,,,,,,,44910.140295006844,,,,,127488.2175599264,,,,,349569.2059707461
178500,405983.578571947,,,,,33687.917922752684,,,,,,,,44895.03559966307,,,,,126959.86883312844,,,,,349680.22120596276
178560,406200.82294136815,,,,,33645.812442423296,,,,,,,,44792.93836523542,,,,,126414.91762071113,,,,,349764.3027969334
178620,406378.0130817712,,,,,33586.3888235107,,,,,,,,44769.098616284486,,,,,125825.16396654425,,,,,349942.58907582244
178680,406512.5530721445,,,,,33605.921862296374,,,,,,,,44794.8142198444,,,,,125189.85376189047,,,,,350089.50991362444
178740,406640.32524323894,,,,,33572.44435417587,,,,,,,,44811.95585147211,,,,,124564.36677652749,,,,,350253.39650302473
178800,406794.704444828,,,,,33578.35246968782,,,,,,,,44741.31344907569,,,,,123933.29012287804,,,,,350333.78078311996
178860,406993.5713324511,,,,,33566.18589112592,,,,,,,,44698.437899214536,,,,,123358.22662546932,,,,,350506.46643309743
178920,407204.0029451343,,,,,33474.22319070636,,,,,,,,44775.304460900225,,,,,122701.78607971538,,,,,350714.84420666355
178980,407320.4504913599,,,,,33452.21150152908,,,,,,,,44780.637959089676,,,,,121884.80883840346,,,,,350916.79503904015
179040,407449.7909833902,,,,,33473.077703753086,,,,,,,,44823.1185014674,,,,,121105.60912416548,,,,,351153.58977375214
179100,407683.4878140956,,,,,33438.35559244709,,,,,,,,44837.3608392628,,,,,120366.55630778334,,,,,351293.2094948679
179160,407921.56876709993,,,,,33316.7726507723,,,,,,,,44829.8847639897,,,,,119643.89211136203,,,,,351348.686922151
179220,408149.6493591547,,,,,33270.136610333175,,,,,,,,44852.296064966366,,,,,118919.56075940907,,,,,351588.3750814421
179280,408379.0672102344,,,,,33176.91868579022,,,,,,,,44887.823530970905,,,,,118185.54220984034,,,,,351735.5850999239
179340,408605.7732876356,,,,,33259.58077695418,,,,,,,,44839.42215451631,,,,,117434.79046454946,,,,,351937.0174975453
179400,408838.2182311886,,,,,33178.30604038745,,,,,,,,44783.32135829175,,,,,116764.70394575021,,,,,352128.61860643525
179460,409112.265646321,,,,,33075.74890750855,,,,,,,,44821.69966942328,,,,,116009.15097601674,,,,,352128.77900136495
179520,409275.32516203966,,,,,33003.11229290994,,,,,,,,44854.01416035782,,,,,115230.5438020932,,,,,352318.13564141246
179580,409497.8595561472,,,,,32941.1709603063,,,,,,,,44730.81220360847,,,,,114521.97136433571,,,,,352494.51758207614
179640,409582.15108571097,,,,,32791.31174165258,,,,,,,,44649.418163862676,,,,,113788.99388277442,,,,,352589.2354058667
179700,409803.53798001754,,,,,32773.16996980564,,,,,,,,44577.94056617934,,,,,113089.22628017211,,,,,352716.9537037606
179760,409935.3290322509,,,,,32835.243725190165,,,,,,,,44549.23108066083,,,,,112399.41188359505,,,,,353052.5792429658
179820,410178.83101829997,,,,,32810.49983098774,,,,,,,,44510.099185929656,,,,,111725.14426766189,,,,,353261.60764865205
179880,410369.2033815184,,,,,32662.492725585576,,,,,,,,44479.85724425439,,,,,111120.67925837275,,,,,353408.48822224647
179940,410567.9385061213,,,,,32647.61960084812,,,,,,,,44531.0124067392,,,,,110412.47921243608,,,,,353609.935245803
180000,410735.02085240843,,,,,32509.385028169578,,,,,,,,44477.04207660998,,,,,109800.49103317707,,,,,353662.8927634533
180060,410905.7759045716,,,,,32571.27555920239,,,,,,,,44471.4991470387,,,,,109206.71498149617,,,,,353819.02087033866
180120,411224.68018643017,,,,,32484.769109669505,,,,,,,,44426.99137356702,,,,,108789.56770112875,,,,,353997.3411810703
180180,411573.9497488676,,,,,32520.32919594866,,,,,,,,44365.147698361056,,,,,108228.12803337135,,,,,354087.2689105519
180240,411735.0732694859,,,,,32428.190287295354,,,,,,,,44322.77043836005,,,,,107696.21578213439,,,,,354195.7549251348
180300,411930.93565804546,,,,,32401.669503384095,,,,,,,,44266.62818137307,,,,,107358.7755997445,,,,,354228.716993695
180360,412237.3272805725,,,,,32310.62360985684,,,,,,,,44207.74343453665,,,,,106909.44330623905,,,,,354324.22645994276
180420,412457.0399489056,,,,,32288.57255458064,,,,,,,,44194.80798192592,,,,,106484.47263914418,,,,,354480.0350145199
180480,412715.45359261305,,,,,32387.93574026189,,,,,,,,44277.582121366744,,,,,106068.85150371499,,,,,354612.11921340914
180540,413115.98113995546,,,,,32353.59257140084,,,,,,,,44258.07612310076,,,,,105598.73293867492,,,,,354712.36653972976
180600,413476.8677678049,,,,,32286.083917405474,,,,,,,,44178.962108146174,,,,,105457.32456786212,,,,,354860.4265408508
180660,414005.57193371555,,,,,32348.123643198312,,,,,,,,44111.790105986474,,,,,105148.81992763726,,,,,354993.76405046345
180720,414386.49461710686,,,,,32160.87624445925,,,,,,,,44006.04539762749,,,,,105223.26990248763,,,,,355125.52737789566
180780,414715.00962067745,,,,,32211.27950112652,,,,,,,,43968.02800038948,,,,,105162.34466633138,,,,,355129.77406136744
180840,414678.54729256773,,,,,32335.37081956841,,,,,,,,43929.875278001025,,,,,105188.45088671512,,,,,355352.0171849198
180900,414822.3282609851,,,,,32462.171214035217,,,,,,,,43950.44073395898,,,,,105087.949530917,,,,,355424.8014649666
180960,414708.9578916199,,,,,32553.04382501375,,,,,,,,43992.3554816995,,,,,105081.22778816528,,,,,355507.1872350416
181020,414865.7123415066,,,,,32564.407503684834,,,,,,,,44026.56268284791,,,,,105124.31222178807,,,,,355537.7471751947
181080,415257.66392807185,,,,,32577.497102968035,,,,,,,,43944.01052746771,,,,,105095.35376192759,,,,,355616.06668727304
181140,415429.89191188937,,,,,32594.296469621775,,,,,,,,43867.55395994401,,,,,105053.28170910118,,,,,355786.50084507815
181200,415686.75627686124,,,,,32625.779711411105,,,,,,,,43732.12277833477,,,,,105092.19604554711,,,,,355915.1501832895
181260,415934.8148232592,,,,,32605.313402062093,,,,,,,,43702.17590134904,,,,,105160.08201355586,,,,,356080.8215908214
181320,416141.01786612364,,,,,32721.545819890416,,,,,,,,43671.92391904839,,,,,105226.76715623724,,,,,356166.8114615139
181380,416468.348086337,,,,,32879.9201512053,,,,,,,,43602.240716700224,,,,,105294.4595662147,,,,,356385.17422925535
181440,416702.49148200784,,,,,33147.735254331405,,,,,,,,43596.434979763806,,,,,105401.52464801756,,,,,356475.49883581745
181500,416917.1743437823,,,,,33216.79977087412,,,,,,,,43538.05155364787,,,,,105556.62196539009,,,,,356560.40346776805
181560,417297.943020326,,,,,33091.32392838575,,,,,,,,43430.68106959648,,,,,105702.07203613315,,,,,356719.4290650483
181620,417495.59241256193,,,,,33098.646647074005,,,,,,,,43318.65309253332,,,,,105795.3391956507,,,,,356863.1461185989
181680,417766.69507184456,,,,,33083.20478192089,,,,,,,,43322.74708716538,,,,,105912.50843666373,,,,,357043.3510698451
181740,418081.4566072191,,,,,33164.60151860207,,,,,,,,43371.235930687646,,,,,106076.01936082385,,,,,357184.9814744531
181800,418300.09648460586,,,,,33309.306593159294,,,,,,,,43371.54084598884,,,,,106275.82589142461,,,,,357321.4063522496
181860,418599.30231577443,,,,,33412.8228196333,,,,,,,,43326.45936074688,,,,,106406.67458578378,,,,,357514.91125496395
181920,418794.85573330236,,,,,33451.36543453701,,,,,,,,43343.979778161345,,,,,106681.02530902484,,,,,357624.2065575217
181980,419097.425002751,,,,,33892.5712930556,,,,,,,,43272.86908495899,,,,,106917.23484755,,,,,357796.19828738464
182040,419340.6270995455,,,,,33988.085135055626,,,,,,,,43311.036929071,,,,,106957.71991396729,,,,,357936.81554318836
182100,419590.30832648237,,,,,33943.49050110389,,,,,,,,43494.92127676364,,,,,107047.31972863134,,,,,357936.491946544
182160,419817.97401162435,,,,,33872.52124100575,,,,,,,,43538.48965819154,,,,,107294.60645154466,,,,,358108.3702705189
182220,420036.5929979457,,,,,33921.450669037935,,,,,,,,43583.49295367662,,,,,107422.05400417629,,,,,358266.23625574895
182280,420280.5111938672,,,,,33903.61024169701,,,,,,,,43568.125665888656,,,,,107618.39989948057,,,,,358373.4869211416
182340,420495.8089035427,,,,,34003.33324678133,,,,,,,,43577.36242499764,,,,,107745.39827938963,,,,,358465.2800818121
182400,420722.88464968797,,,,,34078.96041319237,,,,,,,,43491.216171005515,,,,,107969.54290520385,,,,,358633.44205267547
182460,421005.3399932492,,,,,34115.96532813806,,,,,,,,43482.61504950368,,,,,108128.92205058597,,,,,358700.80833617185
182520,421192.7609791789,,,,,34151.90800167317,,,,,,,,43435.044267211044,,,,,108207.7079635319,,,,,358604.17209431273
182580,421373.0030234857,,,,,34102.681142340225,,,,,,,,43367.3997481625,,,,,108289.91994529775,,,,,358754.0450602028
182640,421679.4851273475,,,,,33934.46435768954,,,,,,,,43380.80916062409,,,,,108267.50142020253,,,,,358923.7463845512
182700,421960.15103495715,,,,,34084.81179253413,,,,,,,,43210.60797335877,,,,,108282.55684072114,,,,,359111.4146507204
182760,422203.19842121843,,,,,34246.49044803537,,,,,,,,43109.38632444416,,,,,108234.53472771808,,,,,359144.1438694575
182820,422505.29886854475,,,,,34283.66963763268,,,,,,,,43135.788078712074,,,,,108223.75791319585,,,,,359207.31719989417
182880,422756.4728953774,,,,,34240.466035230646,,,,,,,,43085.42765968181,,,,,108176.5621867104,,,,,359344.92212004476
182940,422966.33759762114,,,,,34362.376190918534,,,,,,,,43050.94596470458,,,,,108250.03213302982,,,,,359453.2763350359
183000,423224.26312182413,,,,,34373.90546354035,,,,,,,,43119.128933004424,,,,,108144.27544176774,,,,,359453.13575737766
183060,423469.2392181719,,,,,34287.126416392006,,,,,,,,43062.29411291735,,,,,107996.85414535733,,,,,359465.03918901307
183120,423646.92801308434,,,,,34211.99533831231,,,,,,,,43052.350320254416,,,,,107770.81061871457,,,,,359471.34705755685
183180,423826.7255197277,,,,,34210.96702101739,,,,,,,,43082.810354770394,,,,,107478.06677718973,,,,,359545.86282330716
183240,424027.34602531476,,,,,34244.497822497004,,,,,,,,43138.22344867998,,,,,107235.76536882792,,,,,359634.91418046376
183300,424301.4603433558,,,,,34229.486585391554,,,,,,,,43134.85814021327,,,,,106830.25555418314,,,,,359798.44753441354
183360,424705.7852942934,,,,,34239.095538504276,,,,,,,,43005.07691693344,,,,,106420.73399731786,,,,,359882.8059157907
183420,425032.54681281955,,,,,34206.79009886004,,,,,,,,43061.743547020866,,,,,106069.1641538434,,,,,359937.33101074694
183480,425231.47023396206,,,,,34387.00394030563,,,,,,,,43014.839333325144,,,,,105679.83554254941,,,,,359925.30251893215
183540,425390.83254343516,,,,,34497.27535707608,,,,,,,,43089.46711114713,,,,,105215.55804129141,,,,,360053.1077649359
183600,425753.43497657526,,,,,34464.105815466326,,,,,,,,42875.52999993434,,,,,104796.57410904154,,,,,360185.6910239854
183660,425804.53578220593,,,,,34490.70389845573,,,,,,,,42828.38860200534,,,,,104273.3647032279,,,,,360288.09471642796
183720,425803.94478673255,,,,,34556.27007279792,,,,,,,,42811.303436914546,,,,,103740.27234578684,,,,,360427.3768896483
183780,425879.6671339318,,,,,34622.053796515815,,,,,,,,42711.48198907986,,,,,103238.97030584913,,,,,360598.76420778123
183840,426088.3083522049,,,,,34542.34038830161,,,,,,,,42710.4572778524,,,,,102595.49326590443,,,,,360537.31902957667
183900,426321.1368549377,,,,,34613.689709785736,,,,,,,,42721.738413157706,,,,,102132.00723911982,,,,,360639.29281022743
183960,426519.98986485344,,,,,34635.16598437564,,,,,,,,42782.834112292694,,,,,101514.01038365203,,,,,360736.673787455
184020,426832.8714429031,,,,,34669.16732732289,,,,,,,,42721.399504848036,,,,,100921.56148481372,,,,,360941.80846089486
184080,427234.9526917597,,,,,34640.31127307032,,,,,,,,42707.24195407814,,,,,100234.33800105208,,,,,360986.31552428164
184140,427574.73030793044,,,,,34575.969806677764,,,,,,,,42643.24525442911,,,,,99606.85492529452,,,,,361000.45364759193
184200,427895.26904954267,,,,,34517.09602538096,,,,,,,,42596.98451725802,,,,,98894.02634250799,,,,,361008.17394293105
184260,428035.6002305958,,,,,34566.44952019585,,,,,,,,42661.57288857733,,,,,98218.66451487229,,,,,361191.430521976
184320,428271.6710962569,,,,,34457.63869900461,,,,,,,,42711.99383758333,,,,,97549.02248689943,,,,,361273.38608282944
184380,428523.03643496765,,,,,34469.25668524653,,,,,,,,42719.356679604454,,,,,96816.4614464371,,,,,361311.4045718715
184440,428691.7357073528,,,,,34409.67380286022,,,,,,,,42633.56681460208,,,,,96109.66646816055,,,,,361445.9948628607
184500,428964.77282798075,,,,,34507.40741519752,,,,,,,,42505.140617919504,,,,,95427.17331067048,,,,,361584.8173194266
184560,429186.1672119381,,,,,34521.16120529804,,,,,,,,42364.97422237092,,,,,94745.94874350286,,,,,361789.0347791049
184620,429389.75777482527,,,,,34686.94932448289,,,,,,,,42356.10064789049,,,,,94154.86131880827,,,,,361775.2693642463
184680,429544.12669693935,,,,,34737.07068356702,,,,,,,,42176.113287087,,,,,93472.98154884309,,,,,361995.16380217526
184740,429715.8519024598,,,,,34774.07497227935,,,,,,,,42190.96064943475,,,,,92885.54217646613,,,,,362220.63772875
184800,429968.85987230943,,,,,34743.362253259234,,,,,,,,42066.682878505024,,,,,92275.9550683523,,,,,362493.8823053131
184860,430221.811078017,,,,,34832.61303935972,,,,,,,,42046.72455918737,,,,,91701.42719401534,,,,,362670.0897554361
184920,430478.08115227404,,,,,34736.64726720466,,,,,,,,42075.493789584805,,,,,91256.23685483438,,,,,362884.8121481247
184980,430686.01760070433,,,,,34786.319563205834,,,,,,,,42036.992749717116,,,,,90706.86124940045,,,,,363002.19471838337
185040,430895.4221043085,,,,,34800.66084934156,,,,,,,,41879.09896315985,,,,,90272.18197461883,,,,,363089.16259604396
185100,431133.9453866661,,,,,34709.11325732909,,,,,,,,41844.32429117614,,,,,89805.51625028806,,,,,363258.35439066705
185160,431366.56968537037,,,,,34665.87395674613,,,,,,,,41826.65493276657,,,,,89331.98339945171,,,,,363460.41895578115
