,wi933014_37,wi933014_14,wi933014_75,wi933014_24,wi933014_29,wi933014_63,wi933014_13,wi933014_7,wi933014_56,wi933014_51,wi933014_41,wi933014_31,wi933014_73,wi933014_30,wi933014_72,wi933014_36,wi933014_23,wi933014_16,wi933014_9,wi933014_42,wi933014_11,wi933014_67,wi933014_43,wi933014_15,wi933014_65,wi933014_28,wi933014_60,wi933014_64,wi933014_26,wi933014_49,wi933014_48,wi933014_32,ew0114_2,wi933014_50,wi933014_19,wi933014_17,wi933014_22,wi933014_55,wi933014_47,wi933014_81,wi933014_33,wi933014_38,wi933014_40,wi933014_34,wi933014_39,wi933014_58,wi933014_8,wi933014_35,wi933014_18,index17_95,wi933014_61,wi933014_52,wi933014_69,wi933014_59,ew0007_82,wi933014_74,wi933014_70,wi933014_54,wi933014_66,wi933014_10,wi933014_53,wi933014_80,wi933014_6,wi933014_27,wi933014_57,wi933014_62
88800,,,,,,,,,,,,,,,,,331944.0343937015,,10971.51523645411,,,,,,,,,,,,,,,,,,,,,197412.9328336067,,,,,,,118847.5595674052,,,226763.51930102822,,,,,,,,,,,,35144.87820113521,229245.81019589884,,,
88860,,,,,,,,,,,,,,,,,332212.63423318596,,10732.331532839205,,,,,,,,,,,,,,,,,,,,,197286.64588370695,,,,,,,118954.59655138469,,,226888.69257246822,,,,,,,,,,,,35187.6656482164,229524.29604556007,,,
88920,,,,,,,,,,,,,,,,,332163.33986389916,,10763.66724351147,,,,,,,,,,,,,,,,,,,,,197243.10580102482,,,,,,,119184.37149475708,,,226978.08538273687,,,,,,,,,,,,35335.54517799074,229762.90333967816,,,
88980,,,,,,,,,,,,,,,,,332263.52815288474,,10722.003414361496,,,,,,,,,,,,,,,,,,,,,196976.13499565993,,,,,,,119262.92034938344,,,227119.46189817434,,,,,,,,,,,,35488.10074987701,229875.0546586795,,,
89040,,,,,,,,,,,,,,,,,332280.6167158922,,10614.901829611783,,,,,,,,,,,,,,,,,,,,,196794.04410993063,,,,,,,119487.74238830415,,,227317.8202304671,,,,,,,,,,,,35581.84544511219,230165.18293135043,,,
89100,,,,,,,,,,,,,,,,,332395.4703188593,,10478.295742746763,,,,,,,,,,,,,,,,,,,,,196757.41174007455,,,,,,,119637.49286985392,,,227530.81539313987,,,,,,,,,,,,35692.38167222535,230421.01694688533,,,
89160,,,,,,,,,,,,,,,,,332650.10675542033,,10239.765674472956,,,,,,,,,,,,,,,,,,,,,196490.1767417012,,,,,,,119941.65911432951,,,227677.55916829815,,,,,,,,,,,,35769.91239821635,230552.53457675118,,,
89220,,,,,,,,,,,,,,,,,332861.0505357785,,10311.665297358562,,,,,,,,,,,,,,,,,,,,,196330.60242016087,,,,,,,120132.66523687191,,,227769.5279763717,,,,,,,,,,,,35970.19761511793,230851.05883753038,,,
89280,,,,,,,,,,,,,,,,,332902.3044770221,,10356.212911439447,,,,,,,,,,,,,,,,,,,,,196508.08947951617,,,,,,,120411.64425174784,,,227852.11728697232,,,,,,,,,,,,36088.96238765322,230993.2486104391,,,
89340,,,,,,,,,,,,,,,,,333082.4930688306,,10357.432305272489,,,,,,,,,,,,,,,,,,,,,196385.42646268665,,,,,,,120787.95374573239,,,228007.87097119004,,,,,,,,,,,,36293.28080229657,231255.56188290764,,,
89400,,,,,,,,,,,,,,,,,333176.57808580337,,10250.543935204752,,,,,,,,,,,,,,,,,,,,,196381.12693765492,,,,,,,121033.66322516998,,,228126.67714627332,,,,,,,,,,,,36414.76299162302,231458.2786672067,,,
89460,,,,,,,,,,,,,,,,,333213.85102081276,,10387.939567339146,,,,,,,,,,,,,,,,,,,,,196526.02221790733,,,,,,,121382.62347051552,,,228236.77711667484,,,,,,,,,,,,36602.10743392675,231528.37772140623,,,
89520,,,,,,,,,,,,,,,,,333211.1119160806,,10446.935467747748,,,,,,,,,,,,,,,,,,,,,196417.2392737441,,,,,,,121587.83980834683,,,228424.26697109148,,,,,,,,,,,,36685.26855312524,231752.94237332884,,,
89580,,,,,,,,,,,,,,,,,333046.1355015675,,10429.707363151869,,,,,,,,,,,,,,,,,,,,,196348.39163974638,,,,,,,121878.04693988909,,,228663.09808679312,,,,,,,,,,,,36849.21987177183,231833.20278540917,,,
89640,,,,,,,,,,,,,,,,,333554.503262542,,10348.477859623876,,,,,,,,,,,,,,,,,,,,,196427.28849860866,,,,,,,122030.4000830661,,,228844.84438436822,,,,,,,,,,,,36992.21845683787,232050.14083919534,,,
89700,,,,,,,,,,,,,,,,,333915.0455888886,,10159.568675627086,,,,,,,,,,,,,,,,,,,,,196314.88945180597,,,,,,,122245.96799068098,,,228937.27798228714,,,,,,,,,,,,37047.2736331554,232221.69008976017,,,
89760,,,,,,,,,,,,,,,,,334093.2278487277,,10222.265676317207,,,,,,,,,,,,,,,,,,,,,196266.41856315016,,,,,,,122531.11499635103,,,229131.2637319401,,,,,,,,,,,,37132.06873006676,232267.85706274598,,,
89820,,,,,,,,,,,,,,,,,334635.43823298515,,10226.905208434851,,,,,,,,,,,,,,,,,,,,,196345.8207559552,,,,,,,122615.68736060044,,,229354.28814464365,,,,,,,,,,,,37187.98188236744,232478.6766660531,,,
89880,,,,,,,,,,,,,,,,,334737.52598059963,,10192.352982894006,,,,,,,,,,,,,,,,,,,,,196209.86079765714,,,,,,,122800.62729476026,,,229572.27255918953,,,,,,,,,,,,37342.9829080182,232555.72589138706,,,
89940,,,,,,,,,,,,,,,,,335161.96965646185,,10070.574492336093,,,,,,,,,,,,,,,,,,,,,196307.06959787663,,,,,,,122866.77159098747,,,229703.40650261115,,,,,,,,,,,,37433.573994962375,232769.56728277466,,,
90000,,,,,,,,,,,,,,,,,335112.839489091,,10192.306110599748,,,,,,,,,,,,,,,,,,,,,196166.1369145504,,,,,,,123048.90888341705,,,229858.0042481988,,,,,,,,,,,,37616.60717467779,232944.98577755404,,,
90060,,,,,,,,,,,,,,,,,335123.3010025424,,10262.379417406824,,,,,,,,,,,,,,,,,,,,,196225.86993553978,,,,,,,123101.29095621986,,,229967.8870200323,,,,,,,,,,,,37726.380897346826,232995.28051287145,,,
90120,,,,,,,,,,,,,,,,,335565.6380476099,,10320.831211045746,,,,,,,,,,,,,,,,,,,,,196177.79388424585,,,,,,,123230.02492579707,,,230091.96193935827,,,,,,,,,,,,37936.444720327854,233221.6254556477,,,
90180,,,,,,,,,,,,,,,,,335736.5741426443,,10414.994191455731,,,,,,,,,,,,,,,,,,,,,196265.05822548323,,,,,,,123454.89300185871,,,230381.03963216476,,,,,,,,,,,,38084.193425725156,233308.7833272419,,,
90240,,,,,,,,,,,,,,,,,336156.4308559758,,10396.061293423616,,,,,,,,,,,,,,,,,,,,,196166.17851468266,,,,,,,123493.37577203792,,,230545.7667060436,,,,,,,,,,,,38396.14480033476,233538.44465299186,,,
90300,,,,,,,,,,,,,,,,,336417.82093376404,,10566.61175453671,,,,,,,,,,,,,,,,,,,,,196193.16267152145,,,,,,,123624.24693799533,,,230706.08965556245,,,,,,,,,,,,38497.22276253507,233734.30260337962,,,
90360,,,,,,,,,,,,,,,,,336716.9170800729,,10634.506898068052,,,,,,,,,,,,,,,,,,,,,196064.58667496362,,,,,,,123618.87240403035,,,230930.75013890208,,,,,,,,,,,,38575.04341614946,233806.90829709044,,,
90420,,,,,,,,,,,,,,,,,337116.40755959536,,10593.15712554551,,,,,,,,,,,,,,,,,,,,,196107.09521988622,,,,,,,123717.74556438628,,,231076.463454752,,,,,,,,,,,,38789.813995147175,234067.364952216,,,
90480,,,,,,,,,,,,,,,,,337124.2806708381,,10429.087405926939,,,,,,,,,,,,,,,,,,,,,196030.339089505,,,,,,,123616.34711699691,,,231144.69970126593,,,,,,,,,,,,38907.25423582895,234272.27517942016,,,
90540,,,,,,,,,,,,,,,,,337443.5972599946,,10479.244017320425,,,,,,,,,,,,,,,,,,,,,196020.81702283947,,,,,,,123768.27388067733,,,231305.9006020164,,,,,,,,,,,,39091.55878640924,234369.4159854538,,,
90600,,,,,,,,,,,,,,,,,337576.3564915168,,10491.945304879788,,,,,,,,,,,,,,,,,,,,,196294.68415443276,,,,,,,123782.52045281678,,,231505.00761782523,,,,,,,,,,,,39204.29027854797,234641.48025547565,,,
90660,,,,,,,,,,,,,,,,,337930.0028174504,,10523.093956584462,,,,,,,,,,,,,,,,,,,,,196316.92782323062,,,,,,,123944.02171425492,,,231660.07843136162,,,,,,,,,,,,39389.153482203954,234764.50011603552,,,
90720,,,,,,,,,,,,,,,,,337955.6475244522,,10652.243701263416,,,,,,,,,,,,,,,,,,,,,196483.91090599418,,,,,,,124050.54676482487,,,231866.1849678422,,,,,,,,,,,,39490.5884554887,235040.4404916547,,,
90780,,,,,,,,,,,,,,,,,337998.24001826317,,10494.877670545751,,,,,,,,,,,,,,,,,,,,,196498.59990405876,,,,,,,124234.6335938991,,,232145.0257510823,,,,,,,,,,,,39683.08364524084,235284.3936915823,,,
90840,,,,,,,,,,,,,,,,,338017.3527303599,,10393.495341243455,,,,,,,,,,,,,,,,,,,,,196680.03912308134,,,,,,,124233.49006304641,,,232266.40922137568,,,,,,,,,,,,39938.50505721785,235405.51696899737,,,
90900,,,,,,,,,,,,,,,,,338136.4707003745,,10217.378071591174,,,,,,,,,,,,,,,,,,,,,196797.89127574,,,,,,,124425.48281482935,,,232517.43029148242,,,,,,,,,,,,39959.831285874876,235696.1599773337,,,
90960,,,,,,,,,,,,,,,,,338101.6528587245,,10161.758255816507,,,,,,,,,,,,,,,,,,,,,196770.67121387404,,,,,,,124520.82486622533,,,232738.5064705827,,,,,,,,,,,,40133.02347410508,235858.77789271597,,,
91020,,,,,,,,,,,,,,,,,338352.1092828462,,10019.471919103675,,,,,,,,,,,,,,,,,,,,,196955.44046906754,,,,,,,124521.51229316111,,,233007.93998833312,,,,,,,,,,,,40276.37539666068,236146.98935312364,,,
91080,,,,,,,,,,,,,,,,,338299.05875878665,,10076.3970085387,,,,,,,,,,,,,,,,,,,,,196979.94919147773,,,,,,,124676.51093937189,,,233266.92972891056,,,,,,,,,,,,40481.022989497666,236402.85929723256,,,
91140,,,,,,,,,,,,,,,,,338432.06250432535,,10072.312704185715,,,,,,,,,,,,,,,,,,,,,197145.59998840795,,,,,,,124640.86754013793,,,233554.61540430642,,,,,,,,,,,,40620.900978261256,236542.6829366046,,,
91200,,,,,,,,,,,,,,,,,338665.4720664841,,10012.114571427173,,,,,,,,,,,,,,,,,,,,,197142.67237648522,,,,,,,124799.16380585602,,,233798.01146449792,,,,,,,,,,,,40830.29695253289,236850.671711358,,,
91260,,,,,,,,,,,,,,,,,338758.6178224696,,9928.487171181003,,,,,,,,,,,,,,,,,,,,,197291.38300509469,,,,,,,124842.87899477618,,,233969.51483455277,,,,,,,,,,,,40972.94211298139,237015.53678141878,,,
91320,,,,,,,,,,,,,,,,,339052.4368608518,,9677.793896828936,,,,,,,,,,,,,,,,,,,,,197282.47603357647,,,,,,,124742.37051578957,,,234249.78939548187,,,,,,,,,,,,41192.73100435725,237314.1312741371,,,
91380,,,,,,,,,,,,,,,,,339130.7577923485,,9596.85482994342,,,,,,,,,,,,,,,,,,,,,197439.85841702015,,,,,,,124825.57366572093,,,234403.62022227736,,,,,,,,,,,,41385.208625899184,237584.76933471553,,,
91440,,,,,,,,,,,,,,,,,339086.7597504048,,9393.709819628852,,,,,,,,,,,,,,,,,,,,,197539.51204584827,,,,,,,124820.71057291402,,,234539.80545650068,,,,,,,,,,,,41514.604146042555,237740.4553412884,,,
91500,,,,,,,,,,,,,,,,,339491.6885412377,,9182.871870990943,,,,,,,,,,,,,,,,,,,,,197494.68396261559,,,,,,,124745.737773003,,,234716.93421831896,,,,,,,,,,,,41817.55841553756,238061.85126240924,,,
91560,,,,,,,,,,,,,,,,,339466.0209476787,,8960.700730991579,,,,,,,,,,,,,,,,,,,,,197657.04887549227,,,,,,,124887.73522526248,,,234894.13300692142,,,,,,,,,,,,41881.25243722812,238250.31082334416,,,
91620,,,,,,,,,,,,,,,,,339604.9065228388,,8986.040165078226,,,,,,,,,,,,,,,,,,,,,197661.6723348404,,,,,,,124995.67715603091,,,235126.1722044318,,,,,,,,,,,,42050.9351968781,238603.5436116244,,,
91680,,,,,,,,,,,,,,,,,339563.2595315169,,8956.383105000887,,,,,,,,,,,,,,,,,,,,,197822.67963478086,,,,,,,124947.312954253,,,235283.72228272815,,,,,,,,,,,,42167.96445866393,239041.07738688905,,,
91740,,,,,,,,,,,,,,,,,339498.3875936056,,8885.753577660153,,,,,,,,,,,,,,,,,,,,,197837.3993788361,,,,,,,125155.07415603912,,,235480.95091289817,,,,,,,,,,,,42334.01791222366,239372.9493690786,,,
91800,,,,,,,,,,,,,,,,,339798.40388965333,,8808.318963729243,,,,,,,,,,,,,,,,,,,,,197996.69480941797,,,,,,,125273.80693709658,,,235728.5612940418,,,,,,,,,,,,42433.46668582025,239920.84046843342,,,
91860,,,,,,,,,,,,,,,,,339797.3671812876,,8588.354069984694,,,,,,,,,,,,,,,,,,,,,198000.91601978504,,,,,,,125225.16815730993,,,235999.7124481168,,,,,,,,,,,,42591.38366767142,240395.50071708098,,,
91920,,,,,,,,,,,,,,,,,340036.70947703975,,8579.02500365457,,,,,,,,,,,,,,,,,,,,,198156.22729998472,,,,,,,125426.48478139403,,,236178.2326204008,,,,,,,,,,,,42679.019352532836,240729.37828057088,,,
91980,,,,,,,,,,,,,,,,,339784.5666267035,,8467.060430684924,,,,,,,,,,,,,,,,,,,,,198231.84489786625,,,,,,,125504.13464148607,,,236414.3854348936,,,,,,,,,,,,42835.554351592466,241247.99709475532,,,
92040,,,,,,,,,,,,,,,,,339876.9766230095,,8312.966433577418,,,,,,,,,,,,,,,,,,,,,198138.40422181162,,,,,,,125503.54074464795,,,236557.32269758536,,,,,,,,,,,,42970.03720890865,241608.25324673892,,,
92100,,,,,,,,,,,,,,,,,339965.88733020856,,8247.050770664951,,,,,,,,,,,,,,,,,,,,,198204.79931903363,,,,,,,125737.99228737994,,,236729.7227740204,,,,,,,,,,,,43142.298231449095,242107.2976155786,,,
92160,,,,,,,,,,,,,,,,,340225.9798773168,,8408.572122145833,,,,,,,,,,,,,,,,,,,,,198093.2869214225,,,,,,,125904.14932748354,,,236819.19691267982,,,,,,,,,,,,43260.10613836156,242554.00989428404,,,
92220,,,,,,,,,,,,,,,,,340338.5903329332,,8568.56500614534,,,,,,,,,,,,,,,,,,,,,198119.2333655773,,,,,,,126319.7778918053,,,236911.6116989862,,,,,,,,,,,,43340.24789102671,242879.09790497107,,,
92280,,,,,,,,,,,,,,,,,340629.4566541226,,8666.47768579661,,,,,,,,,,,,,,,,,,,,,197975.91747923588,,,,,,,126624.45092004424,,,237210.69314565533,,,,,,,,,,,,43498.952265674896,243390.41321596262,,,
92340,,,,,,,,,,,,,,,,,340424.5235030224,,8750.297679166573,,,,,,,,,,,,,,,,,,,,,197964.13698731692,,,,,,,126798.05910768692,,,237407.31713352812,,,,,,,,,,,,43586.84341342254,243778.5812560425,,,
92400,,,,,,,,,,,,,,,,,340618.4369222931,,8588.389700681419,,,,,,,,,,,,,,,,,,,,,197914.2662623571,,,,,,,127124.16750352514,,,237538.89998078623,,,,,,,,,,,,43739.928922408064,244323.68373036257,,,
92460,,,,,,,,,,,,,,,,,340708.37181705807,,8651.651694832603,,,,,,,,,,,,,,,,,,,,,197728.72014614937,,,,,,,127377.26342788932,,,237699.66578939857,,,,,,,,,,,,43837.69612181254,244826.63293824907,,,
92520,,,,,,,,,,,,,,,,,340720.64111783,,8615.433094628168,,,,,,,,,,,,,,,,,,,,,197711.3734514728,,,,,,,127517.91762600168,,,237908.70746721796,,,,,,,,,,,,44005.45123366633,245210.51311638902,,,
92580,,,,,,,,,,,,,,,,,340899.4237699643,,8488.557471798416,,,,,,,,,,,,,,,,,,,,,197515.70894517392,,,,,,,127826.83888640087,,,238022.2423460827,,,,,,,,,,,,44147.831467446646,245766.54232751118,,,
92640,,,,,,,,,,,,,,,,,340977.0715870507,,8330.536364272446,,,,,,,,,,,,,,,,,,,,,197416.7285026555,,,,,,,128132.71025694374,,,238194.60163649538,,,,,,,,,,,,44242.301137079354,246173.51144416272,,,
92700,,,,,,,,,,,,,,,,,340815.54641839827,,8065.440559249612,,,,,,,,,,,,,,,,,,,,,197104.9699667267,,,,,,,128283.33471961608,,,238440.13692695295,,,,,,,,,,,,44434.95182383405,246701.00764769796,,,
92760,,,,,,,,,,,,,,,,,340526.8107523028,,8069.386488467055,,,,,,,,,,,,,,,,,,,,,196926.95041455908,,,,,,,128574.09216252615,,,238665.80546678483,,,,,,,,,,,,44662.07868101543,247176.01712587784,,,
92820,,,,,,,,,,,,,,,,,340695.1490588569,,8017.114626879737,,,,,,,,,,,,,,,,,,,,,196762.9548813824,,,,,,,128849.14857217883,,,238850.60267783012,,,,,,,,,,,,44792.851125443725,247518.92998120803,,,
92880,,,,,,,,,,,,,,,,,340942.7316823948,,7912.704157536294,,,,,,,,,,,,,,,,,,,,,196874.56896556146,,,,,,,128939.05800587569,,,238990.65797583412,,,,,,,,,,,,44910.592620269425,248038.96387803613,,,
92940,,,,,,,,,,,,,,,,,341024.38775382953,,7702.947966802818,,,,,,,,,,,,,,,,,,,,,196969.15516744248,,,,,,,129241.16554364831,,,239140.2736826625,,,,,,,,,,,,45112.53589493358,248426.4364637013,,,
93000,,,,,,,,,,,,,,,,,341159.13662563503,,7717.478725397315,,,,,,,,,,,,,,,,,,,,,196911.98797026862,,,,,,,129459.286363322,,,239344.95239062264,,,,,,,,,,,,45260.5536207918,248969.41767643156,,,
93060,,,,,,,,,,,,,,,,,341056.7840673422,,7648.684939551673,,,,,,,,,,,,,,,,,,,,,197048.30142282386,,,,,,,129529.78466615883,,,239633.5588254658,,,,,,,,,,,,45460.1432275034,249473.19256274775,,,
93120,,,,,,,,,,,,,,,,,341270.8603391916,,7492.371839804656,,,,,,,,,,,,,,,,,,,,,197034.62453855915,,,,,,,129848.36753096321,,,239709.67346591118,,,,,,,,,,,,45633.34238846996,249852.95642959667,,,
93180,,,,,,,,,,,,,,,,,341352.82729659084,,7306.598050758296,,,,,,,,,,,,,,,,,,,,,197166.74371204223,,,,,,,129988.6978654443,,,239979.97638484425,,,,,,,,,,,,45762.5404839602,250427.35712255357,,,
93240,,,,,,,,,,,,,,,,,341426.6328513791,,7017.015058868441,,,,,,,,,,,,,,,,,,,,,197157.30910269974,,,,,,,130325.17007723957,,,240116.4518439484,,,,,,,,,,,,45964.424647780295,250930.70650641326,,,
93300,,,,,,,,,,,,,,,,,341410.916170741,,6987.906393377854,,,,,,,,,,,,,,,,,,,,,197287.25079425078,,,,,,,130608.89842367839,,,240359.14334718816,,,,,,,,,,,,46119.144178192226,251301.6579539717,,,
93360,,,,,,,,,,,,,,,,,341742.62721958227,,6891.545495702666,,,,,,,,,,,,,,,,,,,,,197270.0382425773,,,,,,,130464.5352101201,,,240572.914830237,,,,,,,,,,,,46416.41050012631,251842.33940843574,,,
93420,,,,,,,,,,,,,,,,,341739.24425583537,,6801.297247060656,,,,,,,,,,,,,,,,,,,,,197413.67175054652,,,,,,,130502.20649837577,,,240725.16449959512,,,,,,,,,,,,46497.06850532902,252222.84947138582,,,
93480,,,,,,,,,,,,,,,,,341838.95509026217,,6585.838382857181,,,,,,,,,,,,,,,,,,,,,197502.2196786535,,,,,,,130375.45234476593,,,240853.74249042536,,,,,,,,,,,,46684.27863510658,252741.32498199542,,,
93540,,,,,,,,,,,,,,,,,341655.58636843076,,6598.512151783637,,,,,,,,,,,,,,,,,,,,,197446.42850776875,,,,,,,130144.71570787327,,,241006.8914851264,,,,,,,,,,,,46857.94075040686,253207.61893105076,,,
93600,,,,,,,,,,,,,,,,,341564.1162835331,,6555.232761788974,,,,,,,,,,,,,,,,,,,,,197575.7382747427,,,,,,,130172.55653904701,,,241140.71487514602,,,,,,,,,,,,47080.98965205904,253540.4493366712,,,
93660,,,,,,,,,,,,,,,,,341679.62125863053,,6479.129529282891,,,,,,,,,,,,,,,,,,,,,197542.04345933083,,,,,,,130150.58692752964,,,241318.6570956135,,,,,,,,,,,,47266.468519978924,253984.8222746243,,,
93720,,,,,,,,,,,,,,,,,341911.6626077121,,6452.608281324732,,,,,,,,,,,,,,,,,,,,,197647.22118541406,,,,,,,130079.3516081042,,,241496.61354470218,,,,,,,,,,,,47519.56849552947,254388.76579227348,,,
93780,,,,,,,,,,,,,,,,,341982.5272821792,,6299.674443203598,,,,,,,,,,,,,,,,,,,,,197606.05785342059,,,,,,,130211.83837311674,,,241610.45746537004,,,,,,,,,,,,47761.35975306849,254895.25474190633,,,
93840,,,,,,,,,,,,,,,,,342216.55669659993,,6395.6611904242845,,,,,,,,,,,,,,,,,,,,,197711.05272387742,,,,,,,130362.73429000247,,,241715.26595535083,,,,,,,,,,,,47967.86233170764,255329.43982961366,,,
93900,,,,,,,,,,,,,,,,,342406.4107351864,,6436.384762789717,,,,,,,,,,,,,,,,,,,,,197666.04901840567,,,,,,,130327.77989265621,,,241910.68528529478,,,,,,,,,,,,48258.30535923485,255628.6070949992,,,
93960,,,,,,,,,,,,,,,,,342447.7294766234,,6407.260612413702,,,,,,,,,,,,,,,,,,,,,197767.0379131592,,,,,,,130411.27160364129,,,242141.4922557437,,,,,,,,,,,,48502.87480559944,256085.63203268973,,,
94020,,,,,,,,,,,,,,,,,342537.95510618883,,6274.363471622926,,,,,,,,,,,,,,,,,,,,,197834.26598925117,,,,,,,130456.97466663213,,,242272.19269976544,,,,,,,,,,,,48872.32971913283,256404.36971956442,,,
94080,,,,,,,,,,,,,,,,,343068.6289227345,,6356.26739003681,,,,,,,,,,,,,,,,,,,,,197762.20368731814,,,,,,,130339.58615490489,,,242414.83726047378,,,,,,,,,,,,49022.506112659925,256847.88436638634,,,
94140,,,,,,,,,,,,,,,,,343088.4207300727,,6340.340886303646,,,,,,,,,,,,,,,,,,,,,197872.29222872012,,,,,,,130510.43653651376,,,242641.39333104747,,,,,,,,,,,,49250.77187364506,257233.7888096645,,,
94200,,,,,,,,,,,,,,,,,343230.6126891126,,6274.9078897495,,,,,,,,,,,,,,,,,,,,,197849.8855907012,,,,,,,130717.59951320848,,,242756.87590255652,,,,,,,,,,,,49436.490892063026,257490.23789753884,,,
94260,,,,,,,,,,,,,,,,,343608.0149267676,,6259.286940939808,,,,,,,,,,,,,,,,,,,,,197972.7659797644,,,,,,,130731.04364916339,,,242908.97838946249,,,,,,,,,,,,49654.114005119314,257916.11461821035,,,
94320,,,,,,,,,,,,,,,,,343735.9304039201,,6118.3621530698065,,,,,,,,,,,,,,,,,,,,,197947.56570718225,,,,,,,130939.19333116694,,,242972.99951007386,,,,,,,,,,,,49845.025715930766,258284.6633744925,,,
94380,,,,,,,,,,,,,,,,,343939.13954692,,6145.403512473417,,,,,,,,,,,,,,,,,,,,,198013.55817887172,,,,,,,131011.51150261505,,,243068.0689105679,,,,,,,,,,,,49982.848948687446,258519.43118834856,,,
94440,,,,,,,,,,,,,,,,,344576.56220717105,,6105.51768103483,,,,,,,,,,,,,,,,,,,,,197986.35217696513,,,,,,,130970.81108412292,,,243150.88970563756,,,,,,,,,,,,50189.5183916157,258926.07107392015,,,
94500,,,,,,,,,,,,,,,,,344615.6793080769,,6025.288535643549,,,,,,,,,,,,,,,,,,,,,197817.47968238927,,,,,,,131116.7485611103,,,243243.8929921325,,,,,,,,,,,,50347.240259137005,259176.38486112037,,,
94560,,,,,,,,,,,,,,,,,344671.92711032793,,5875.814986145395,,,,,,,,,,,,,,,,,,,,,197835.92983676333,,,,,,,131143.47614735574,,,243382.11061734325,,,,,,,,,,,,50555.83409454906,259568.92305931382,,,
94620,,,,,,,,,,,,,,,,,344480.3285697291,,5915.770935466227,,,,,,,,,,,,,,,,,,,,,197703.5472562898,,,,,,,131357.36702476072,,,243470.84768266126,,,,,,,,,,,,50742.67050235947,259908.69470515297,,,
94680,,,,,,,,,,,,,,,,,344734.3088425732,,6046.240528185634,,,,,,,,,,,,,,,,,,,,,197708.23518299265,,,,,,,131442.6153027506,,,243701.09154204035,,,,,,,,,,,,51065.5045201421,260114.89603450013,,,
94740,,,,,,,,,,,,,,,,,345152.23752555746,,6184.479157756589,,,,,,,,,,,,,,,,,,,,,197576.78285435258,,,,,,,131424.0632253994,,,243871.5943518749,,,,,,,,,,,,51190.15667288174,260496.53910108545,,,
94800,,,,,,,,,,,,,,,,,345369.23266586557,,6356.493707672585,,,,,,,,,,,,,,,,,,,,,197580.26635658412,,,,,,,131584.8729856533,,,243989.16642519078,,,,,,,,,,,,51405.53891038341,260734.4414279616,,,
94860,,,,,,,,,,,,,,,,,345556.2188543565,,6413.409984105021,,,,,,,,,,,,,,,,,,,,,197447.05507431555,,,,,,,131635.77301618966,,,244109.83740658677,,,,,,,,,,,,51636.39983882993,261115.5258386754,,,
94920,,,,,,,,,,,,,,,,,345642.1822178244,,6663.420288668087,,,,,,,,,,,,,,,,,,,,,197461.32784206868,,,,,,,131638.38236555696,,,244308.4644625244,,,,,,,,,,,,51817.682198081435,261439.34637617043,,,
94980,,,,,,,,,,,,,,,,,345753.4932740342,,6872.39870971718,,,,,,,,,,,,,,,,,,,,,197420.70059658226,,,,,,,131787.7513704882,,,244414.0591168681,,,,,,,,,,,,52057.802915844695,261644.26157289572,,,
95040,,,,,,,,,,,,,,,,,346511.12884471513,,7051.878252887902,,,,,,,,,,,,,,,,,,,,,197253.4186113534,,,,,,,131918.64521401082,,,244568.65474743352,,,,,,,,,,,,52255.467041377204,262030.08625421737,,,
95100,,,,,,,,,,,,,,,,,346441.35609963234,,7096.8722828183245,,,,,,,,,,,,,,,,,,,,,197329.64247173048,,,,,,,131884.84726373383,,,244729.2878088944,,,,,,,,,,,,52491.46135241433,262271.2657710387,,,
95160,,,,,,,,,,,,,,,,,346705.1213069748,,7180.684757589013,,,,,,,,,,,,,,,,,,,,,197416.50246617105,,,,,,,131976.47065975057,,,244941.42929800545,,,,,,,,,,,,52698.10728726806,262658.0901162948,,,
95220,,,,,,,,,,,,,,,,,346753.511395201,,7798.430855442679,,,,,,,,,,,,,,,,,,,,,197669.01299690813,,,,,,,132050.26375030592,,,245064.83354703445,,,,,,,,,,,,52942.989221137286,263007.5575975198,,,
95280,,,,,,,,,,,,,,,,,347053.485118293,,7906.217136511837,,,,,,,,,,,,,,,,,,,,,197947.94519039174,,,,,,,131955.07895531048,,,245287.10033534092,,,,,,,,,,,,53135.47591376611,263234.7427838232,,,
95340,,,,,,,,,,,,,,,,,347539.54141176783,,8203.463951855498,,,,,,,,,,,,,,,,,,,,,198282.20841008404,,,,,,,132131.06786504466,,,245409.72513926405,,,,,,,,,,,,53354.2043200902,263640.5194854105,,,
95400,,,,,,,,,,,,,,,,,347405.3675023466,,8359.22558589741,,,,,,,,,,,,,,,,,,,,,198337.38758739433,,,,,,,132236.52430229352,,,245535.75982902318,,,,,,,,,,,,53620.73557128333,263909.5218956627,,,
95460,,,,,,,,,,,,,,,,,347444.8795492566,,8384.442668474736,,,,,,,,,,,,,,,,,,,,,198515.3320624331,,,,,,,132160.091775196,,,245852.90472319588,,,,,,,,,,,,53768.248077000586,264326.42755689705,,,
95520,,,,,,,,,,,,,,,,,347721.1261561382,,8284.112841888847,,,,,,,,,,,,,,,,,,,,,198617.25898995108,,,,,,,132333.57480299575,,,246090.9358994377,,,,,,,,,,,,53929.031605515054,264693.1119876452,,,
95580,,,,,,,,,,,,,,,,,347814.44613115443,,8416.86209962948,,,,,,,,,,,,,,,,,,,,,198590.151548042,,,,,,,132368.70763684902,,,246395.0077067118,,,,,,,,,,,,54061.35051763432,264937.10314030235,,,
