,index17_106,index17_85,index17_84,index17_100,index17_104,index17_103,index17_87,index17_96,index17_86,ew0114_2,index17_91,index17_101,index17_99,index17_102,index17_94,index17_89,index17_105,index17_93,index17_95,index17_88,index17_98,index17_92,index17_97,ew0112_107
34200,8984.758959253017,19350.2071500717,7907.562832672755,,856.1791268061966,14300.405309037973,21633.959143222295,,,156883.77066733548,,21079.338491923936,23675.48024651682,8199.631152956019,,41622.62701661822,7081.926305876989,8412.397149711443,17944.566890134807,8608.720486291746,18918.955618399606,,43705.11821991395,15706.053968613858
34260,9096.159068424764,19269.323801644678,7947.4523361639685,,875.4652438874056,14268.046691891357,21798.913859829885,,,157708.62458087268,,20970.616338988548,23676.143870059157,8213.637536001765,,41785.623145749276,7153.633023969751,8411.206521671545,18010.84450228478,8543.53999447525,18898.665918153463,,43795.19599822254,15883.870681260018
34320,9073.405121487955,19442.026076634036,7950.0311810099565,,885.7806542895858,14355.251910740231,21648.763764616902,,,158469.81398413557,,21029.64239525598,23650.67775355418,8216.549289261846,,41877.280225961396,7200.54203111329,8401.997317579104,18153.7565117087,8520.921962808308,19061.195972909638,,43869.27808045915,16256.914136167035
34380,9037.067536470227,19383.911098361445,7838.926054376826,,852.430296350867,14451.928814708515,21734.295551416777,,,159231.66036559167,,21228.066917178996,23626.843540095946,8310.949716601172,,42072.59246183987,7393.256959262225,8441.234292452122,18208.15450301929,8563.51793676856,19310.755098213373,,43900.18587254883,16329.87747565869
34440,9074.31960654913,19343.18711191776,7831.425612124161,,823.4300189778397,14457.544733093007,21587.41836763604,,,159847.4877394858,,21299.469715764826,23650.21104339761,8459.600799342777,,42174.30892393012,7419.688871026992,8444.356582671337,18263.181048592494,8705.042147647888,19208.500954057126,,44000.2954732708,16299.949510921164
34500,9040.597528161052,19422.024256447443,7858.072571332912,,760.1604682616426,14330.313226275202,21581.996430878466,,,160466.8025265706,,21440.304000485914,23738.437066404804,8476.634147772937,,42306.45948263777,7338.425566383708,8379.80747244211,18308.896283958835,8785.791164471606,19346.073551647933,,44117.371391238616,16379.449368850881
34560,9037.840358496785,19602.213363135004,7634.9335869083225,,757.994104124655,14235.418732986851,21730.802197103247,,,161008.84253581602,,21698.66659583924,23786.94316295668,8558.72938593659,,42425.70933039853,7345.070751109721,8392.424853469383,18373.145987493695,8773.357999949765,19306.060228624472,,44233.76495859597,16428.62324921271
34620,9065.363726492113,19629.678299566585,7715.923927552449,,785.3903443815644,14227.66220203392,21840.482420206423,,,161451.00572225728,,21821.514969944747,23756.631937061997,8555.251654755963,,42568.80049578931,7299.122301511547,8297.735584722574,18447.480824586433,8905.801359711697,19326.751831865364,,44271.30564630102,16387.57280989793
34680,9145.368214480193,19667.71056897615,7641.932069100915,,682.2178976769816,14233.607967262578,21774.66092684205,,,161815.167916957,,21868.168911587112,23789.41428692496,8706.397656416371,,42752.578275255,7301.168021327563,8196.388306769768,18517.456075065904,8990.443609590744,19465.02313075774,,44416.96784834129,16123.193466241966
34740,9189.096671216543,19621.860339941475,7648.4086111950555,,746.1464829420587,14253.182431345967,21806.082935846476,,,162276.13536601234,,21979.636295980476,23845.600699160703,8704.944026078256,,42919.2817625212,7329.681122219804,8164.443162511708,18605.478688167994,9136.96651686358,19623.413535373154,,44603.93692954016,16149.058597399771
34800,9161.532501739406,19687.026660727683,7663.885940635568,,694.1310256046685,14238.379912442013,22212.8496334132,,,162677.03037058533,,22015.539966407254,23827.960457471338,8785.373400343697,,42988.65039058485,7429.8943481816905,8160.536644299308,18710.068755143275,9286.967711754422,19780.811258548798,,44498.14279870141,15931.426648578312
34860,9182.886547930702,19905.238859497207,7660.471411577975,,816.9160470641783,14305.165378516025,22304.288138100485,,,162713.55353505732,,21980.95861515436,23699.71952550086,8828.764108258922,,43076.21759759315,7348.323797271116,8180.558703180334,18742.02864930664,9369.705555349292,19852.146097746485,,44654.146286545314,15896.034903435053
34920,9343.794223554836,19872.79544605524,7692.503946290502,,910.7540911304632,14318.02066454795,22493.432621403652,,,162844.27458992787,,21964.444944841,23619.255130064346,8869.74821017535,,43246.08446057315,7172.8837814683775,8066.813733095678,18971.609577225216,9544.437559846685,19981.16544631035,,44726.20064088487,15904.454292121338
34980,9261.357933087094,19982.42539247929,7711.981638243133,,849.4351233047925,14248.691622264734,22195.971563094965,,,163025.6509790423,,21988.07821605098,23754.948479143863,8933.866346542784,,43449.06486942037,7198.047360654901,8069.5845387868485,18964.94067112436,9626.431657064219,20099.20386870504,,44855.766059713795,15846.54207325871
35040,9213.599280799557,20019.120963464626,7658.492390859279,,792.2437017440859,14110.646725368464,22320.732855678292,,,163242.32006153546,,22007.535262714115,23899.273826293957,9005.970740353372,,43642.9616996834,7386.193175354056,7978.3502895587035,19032.08055908772,9640.551280389458,20246.42185179612,,44954.90215771599,15822.436726741063
35100,9390.482995061697,20385.323348789112,7616.654670252297,,773.7074320821528,14071.092918413153,22162.505732536072,,,163374.92688768535,,22110.646004196667,23936.369759017456,9008.97633321053,,43812.76419049755,7509.343934750159,7999.827231292723,18945.869760205183,9671.16792675822,20455.021693434992,,45029.040942436426,15808.746071640151
35160,9307.798740959,20292.645097149012,7612.319364267874,,855.7390945764613,14082.471509352728,22137.86994087335,,,163542.0705234851,,22230.494338459273,24090.800879938615,9136.369562417349,,44012.47602449826,7681.981858408196,8066.4862548291285,18901.101289009082,9811.071914275883,20441.061054097994,,45123.39341863933,15857.501206071187
35220,9305.873994225189,20454.40495023251,7559.739446783305,,934.5908779741467,14096.670894422039,22406.072937603632,,,163571.36056616477,,22363.04376726596,24237.57803373268,9094.518118555174,,44143.15127008468,7826.555494267446,7998.018757936139,18987.98523446433,9879.982579955857,20548.697992985177,,45253.95822835934,15940.186300021947
35280,9329.198002832483,20845.385386722373,7513.0934097844965,,942.5182594413237,14129.685952797865,22610.488073336863,,,163400.22366954194,,22487.118363922098,24232.342590468514,9210.802335067232,,44267.54016594706,7665.947640526465,7983.196594472055,18903.907118323044,10050.771492110007,20585.90169020043,,45347.33033665747,15892.982381750857
35340,9382.97084900557,20902.08313435196,7588.483320549146,,932.5395370468244,14100.406811447709,22182.52671559417,,,163482.94183209148,,22623.615780328688,24206.271977842032,9242.08054540551,,44367.166306317326,8036.262184771568,8001.360259952742,19010.703169950553,10139.521855739036,20719.67670039127,,45512.878259510246,15874.182249847869
35400,9347.136333836024,20996.915693305455,7629.8112260944745,,888.7632927085489,14134.16972838772,22580.888389336247,,,164541.0763428799,,22595.540884407466,24155.560528030215,9229.586905628817,,44486.9617397391,8188.926967350812,7713.615268567675,19110.87407075196,10269.1712582642,20793.03767651508,,45709.06034636502,15883.496882789923
35460,9335.339410539747,21064.584681405286,7661.6169557868025,,915.0909047703958,14197.253627952445,22648.23849238147,,,162297.27979108665,,22641.939196374988,24003.55738756323,9270.473661175876,,44637.591686263244,8422.80005576594,7830.114218453702,19249.606897725793,10376.724611277614,20785.310739909906,,45778.56717494135,15936.437632042722
35520,9327.218480725169,21115.90363331804,7669.35743400659,,1028.6560946219256,14219.95276022064,22711.970495338843,,,162841.9122460589,,22682.774704089632,24158.884350666056,9264.868561719402,,44703.980874725064,8316.419661103559,7743.796832320187,19505.98775674081,10520.538119596782,20848.831052772046,,45806.40759958303,15912.297501083687
35580,9469.913339816354,21180.624056369677,7706.468411118204,,1044.6833516205877,14217.053380445406,23181.692017093956,,,163269.3066135247,,22653.25547926801,24141.87686057853,9268.619345067824,,44806.944053336854,8196.094995483112,7821.900388447397,19628.760759745717,10470.447385660722,20963.940640329598,,45892.90451245485,15897.73527428804
35640,9399.52886994247,21081.388637550837,7667.248772633906,,1004.3923863586564,14148.672777362272,22435.51664874866,,,163217.64673607022,,22730.496415153237,24130.370198626766,9315.061048490044,,44967.91295803794,8195.274855952628,7812.345179531547,19782.667569757403,10482.20046698372,21101.291140767862,,45989.521064627574,16055.795389117346
35700,9324.540078561653,21067.03624484976,7654.907500478061,,970.211761504066,14180.255556837583,22196.68630382162,,,163112.64190420165,,22823.968518083177,24009.813432823117,9492.508689518088,,45079.55197320037,8210.31551116628,7680.350240890859,19793.621090815563,10583.224782459372,21302.962087283395,,46208.16141876994,16027.871170076127
35760,9461.030917085405,21332.192756128054,7652.176635198217,,935.244549746125,14119.854837287156,22556.55192463821,,,162927.22763163954,,22887.280883027805,23995.190389898202,9572.308141387593,,45237.02596424514,8104.498745689646,7661.506180660418,19865.9465608143,10773.570398214053,21436.511891278697,,46325.07989401187,16038.203547167828
35820,9521.665923279454,21326.38642847354,7696.12738942657,,911.535929520063,14086.057048396078,22463.441862590575,,,162965.28114020865,,22906.772404177602,23962.37938215241,9656.095529598935,,45339.56318665167,8068.306665815428,7599.095570549363,19932.425618151152,10732.071295915066,21488.07546753105,,46576.06013411745,16113.328349541609
35880,9614.054489989952,21476.400023631064,7757.861742110573,,919.3918133511406,14193.540667969475,22003.77413561722,,,162873.39310656203,,23100.201899879703,23960.55728416548,9699.339872206749,,45546.93758566116,8097.39569565137,7598.056926745517,20088.234991081463,10906.29074457233,21785.360760975884,,46613.96792087437,16106.169516538657
35940,9596.935769139815,21380.074410215326,7776.759317972402,,888.5224178136492,14284.027804547222,22000.1171514843,,,162770.20730387457,,23131.298415130157,24069.567473615913,9765.003263039793,,45780.292344889975,8151.031873274351,7541.30566016061,20099.248193950734,11063.09983684729,21922.621325354517,,46779.84146436315,16111.896141770949
36000,9600.602035583444,21531.20777046266,7628.652882642464,,865.4252831759974,14233.34627289758,21977.924431686857,,,164292.60204421225,,23273.025665852838,24142.972703334315,9813.43411374082,,45900.215906919846,8112.145079987818,7443.2058026972745,20130.596041966863,10988.201626424758,22010.877065934517,,46951.55037407738,16222.177763553891
36060,9598.044279776566,21453.07731458241,7681.631373325414,,885.1133064581505,14188.278067072788,21995.48515990742,,,161568.69216994703,,23330.43997620146,24123.357331762825,9894.828415865737,,45853.94056678279,8081.602812215354,7481.588410457735,20345.428059197548,10995.52092746288,22063.72689173926,,47132.174831723154,16302.233170062553
36120,9638.087353193174,21680.700646722707,7751.522047131877,,911.8682147238969,14137.971469168635,21874.272516498728,,,162800.11591738247,,23424.260893343366,24250.93478617199,9887.47565059895,,45862.76597267704,8073.857826477286,7467.132044670129,20502.407903099647,10995.772665397713,22168.522450008455,,47273.5287927124,16353.173762439057
36180,9687.620199545769,21698.406300558785,7811.910779447258,,917.5746328271164,14134.277607036833,21758.264430335243,,,163784.53224204338,,23402.954585705298,24318.694213669794,9923.055967582655,,45854.4525513313,8180.84319120043,7416.221176236845,20420.70115448082,10697.243401058695,22280.414379692942,,47359.16598472657,16309.321820803372
36240,9709.22722452489,22056.15023395923,7884.180631653797,,974.5169269988893,13997.431601551665,21762.838822763057,,,163963.95559865065,,23450.149282568404,24282.76524648898,10079.835405913056,,45938.927773689036,8227.416299367773,7361.022299981532,20644.516363895462,10559.475605234878,22363.98447676013,,47529.853531977285,16361.52648467351
36300,9784.662295761298,22073.714408443295,7958.109712215874,,1003.687344336616,13942.846853714798,21773.634544304237,,,164268.2559319679,,23551.61540429849,24299.72293608643,10169.527215351083,,46108.20323041426,8301.287185006395,7322.37840900442,20693.024295018287,10729.982614680042,22435.32095135848,,47621.98602446,16405.52902413237
36360,9918.722743952365,22134.062461021065,7961.633939102961,,981.355139275819,13876.305906931266,21808.4545579483,,,164559.83481895537,,23561.65593433191,24353.46456349052,10275.135341161318,,46252.91885138467,8312.470836078466,7320.462502946087,20786.651142710518,10699.363984752697,22408.86126494983,,47724.94897158043,16379.308251441966
36420,9999.710723622677,22052.582529128238,7974.538072852083,,1012.5292958716625,13945.29366670022,21892.489050392,,,164962.68702845788,,23709.148103256637,24430.73503936343,10169.988125206517,,46515.15477402168,8236.62406022988,7322.9152432914025,20897.477677636936,10562.393551284093,22411.17013351198,,47817.76797534553,16346.990951916088
36480,10011.816009987095,21918.10388294061,8040.953050931087,,999.5097707912188,13870.519735395092,21845.32292696138,,,165242.14369833778,,23807.669856693345,24510.553117589134,10339.449050469655,,46507.0997250452,8293.262738740128,7286.707451449386,20893.73100837557,10406.675533201244,22490.203117647477,,47970.61890010042,16484.349456543387
36540,9903.14822922705,21854.927271560235,8119.652527648051,,899.5948668276673,14006.946723413332,21744.9696021193,,,165613.09238531507,,23837.440838214825,24585.303721432865,10555.91609874822,,46532.821731346216,8246.863448950986,7307.548888293317,20937.14868822328,10426.164607072378,22658.846611044817,,48172.66267641065,16759.99707877875
36600,9880.04931421272,22192.70045773284,8221.981191901697,,840.8226112351804,13900.65366900189,21800.454548353977,,,166057.41076832233,,24048.677572704237,24552.92793743163,10489.132819612822,,46560.47780315262,8409.78136382575,7328.543994545652,21021.11044969008,10494.040603423757,22780.730601408202,,48246.75239387097,16951.21547315399
36660,9970.643818991844,22173.829897217747,8185.874269573802,,825.9229970035583,13916.698997907604,21884.024771057128,,,166479.53157812127,,24093.81903325063,24513.305294157555,10576.816993916444,,46551.912156897706,8293.558053248542,7326.477030276169,21081.65722802202,10573.891323552563,22824.17267826608,,48388.24131447171,16960.91472146353
36720,9956.614406810775,22426.266345381606,8187.440677006667,,902.3175938718414,13879.803525944697,21839.944172455238,,,166716.48864605682,,24152.30714375088,24590.04274279087,10483.512563001244,,46640.98240241692,8280.573862365674,7191.0404888384155,21216.362498053983,10636.743443333664,22907.171613997256,,48451.52224946322,16989.023747968895
36780,9852.33547970522,22420.522345070418,8113.300514803059,,999.7718535913345,13993.183553241799,21813.22936038932,,,167796.03455662148,,24216.71449314487,24575.859881028347,10697.852318848998,,46615.34928068532,8280.801952526266,7226.556976504241,21276.872283321973,10755.210954760161,22913.077146372896,,48578.46930930626,16991.82078566403
36840,9999.936446436084,22453.553872497017,8048.04762938224,,939.4228217228112,14005.06140068407,21838.681267187327,,,168542.4639306503,,24248.73799670314,24603.29747525174,10807.047396301836,,46690.28874045578,8232.33190509545,7228.517298962448,21356.59286611145,10948.718375692359,22987.22163518881,,48718.17373395944,17035.24698492984
36900,9987.024086080979,22551.24936375981,7917.266199438363,,1036.2501177344534,13938.036961747497,21826.839261692436,,,169216.3766966425,,24303.47170338508,24566.19194010609,10845.371318885585,,46788.72801705416,8186.288033146512,7249.9115447799595,21423.77915750883,11108.082056030365,23140.165773713717,,48914.42140604936,16981.154649106327
36960,9886.33344497709,22574.61871745035,7704.37319982627,,962.8479658854683,14071.019030199866,21908.270635399884,,,169891.11311860863,,24333.94939863412,24486.81322215531,10848.51974779906,,46981.011254329365,8207.43563464895,7299.364800744621,21448.70033214744,10864.98752674262,23291.621624221956,,48984.10919498632,16990.98805992393
37020,9932.2199318362,22610.001236644497,7672.707041591548,,922.0335018164404,14085.556883870064,21865.457567902424,,,170629.59488567195,,24397.859574178292,24471.2142133307,10658.593661238196,,47202.632078058756,8270.224124081426,7251.578464359622,21449.66897872504,10971.085173625474,23471.50900047206,,49201.88622485187,17048.60431739194
37080,9892.706378652545,22710.63010830513,7672.996366993995,,872.9652017578561,14129.393980310802,21836.346475600923,,,171320.26141036852,,24462.589247245305,24442.900762232548,10248.376935721815,,47317.449557433625,8308.378861456058,7283.008708720279,21528.39052788733,11085.735564407434,23589.73900982888,,49349.440438349484,17170.8602519827
37140,9927.158292785074,22740.608340627074,7666.435829374835,,812.3738579844643,14122.108886145495,21695.132694608223,,,172019.37223962252,,24504.06049609212,24496.913955926524,10248.11980400326,,47428.516227663844,8247.37299778754,7215.807427817116,21613.451295348557,11170.864671348903,23655.86140715469,,49561.59284465095,17281.367421872448
37200,9964.789521624369,22766.315155774388,7733.611503105299,,922.0440512415641,14093.847026247558,21704.690402036682,,,172687.74799254537,,24538.470008998054,24610.878651290106,10356.79277026422,,47649.50339863559,8221.395524939297,7264.274936812371,21587.0698847005,11275.088412758701,23630.226086818075,,49655.82640399315,17362.444694525715
37260,10024.333344065746,22814.48442116096,7627.068577554804,,928.73672879956,14129.179738888983,21606.319089032775,,,173375.7377404999,,24614.0581064185,24740.46103590472,10390.052217405546,,47794.4877704489,8191.532211531932,7343.083497887318,21675.749412425568,11413.451566948303,23762.183830886308,,49796.84641808781,17346.15696818285
37320,10048.690525522932,22864.056665036387,7717.40512386028,,863.0078358728101,14035.476134121613,21593.05628785409,,,174102.90650325158,,24619.968826835233,24693.262360923574,10631.480543484631,,48233.38342997662,8240.561987110308,7348.448020483629,21852.021089027738,11511.536968203038,23848.416882676156,,49834.90488925542,17302.55862030971
37380,10116.906314669135,22918.508182599722,7701.753334921259,,932.815653234883,14025.828413682211,21510.837887346894,,,174763.38304431082,,24805.089830837976,24776.488840298643,10533.026675413752,,48462.80951151998,8242.323071907114,7312.91949180384,21992.49577261223,11586.7059024369,23903.210054764128,,49949.538638210804,17592.789053833203
37440,10206.926992735378,22838.53920250605,7692.88465273343,,897.7528613908296,14045.154371799283,21518.188257063677,,,175642.9056649984,,25026.836001776875,24704.1171642843,10515.30657462757,,48692.26347655017,8146.111807519452,7293.858425330148,22061.331537085433,11758.089359925252,23918.764871869644,,50053.984924710974,17561.824280013207
37500,10235.135501750652,22866.645904976853,7780.192687301631,,815.281778225848,14057.558914431038,21596.638369158987,,,176376.6152705617,,25102.193529270062,24705.332479908175,10523.718717570258,,48681.96384769452,8105.998829634531,7326.685574165376,22102.611902903416,11795.755872743614,23987.461607239187,,50064.61220249104,17794.030823572226
37560,10170.83714200225,22765.780064984694,7746.901579503082,,798.5658612556804,14088.107683879054,21657.60898117143,,,177190.72947072942,,25124.50182151623,24745.218521859395,10554.576270330159,,48701.91893634274,8127.473598823401,7308.375839667692,22245.670486423813,11995.987876255052,24127.208503413287,,50222.142273255115,17911.32179027173
37620,10099.225139443137,22737.714802497074,7679.094174645918,,831.2283764573666,14117.634750122586,21656.544650378208,,,178024.47412806193,,25220.297994848686,24851.073422938716,10643.561975753722,,48815.418895229006,8058.987350658929,7364.407597455285,22353.759048406766,12064.016147721897,24303.802501560247,,50359.72527983621,18109.569480081424
37680,10186.895740502214,22700.11029578211,7652.748013720749,,890.9909350332039,14168.140026666382,21716.853902523893,,,178835.1351184813,,25361.155382485704,24945.050335244487,10571.907094756172,,48978.76614595483,8096.471645803178,7293.628522711563,22355.970372630138,12233.96488975972,24333.960991370408,,50408.50024381535,18192.75946913088
37740,10088.46611247888,22768.585601127026,7681.710268562987,,929.6061500158106,13968.519823155017,21826.2090132352,,,179752.27441912674,,25442.67865585057,25016.844232608684,10676.597127566492,,48925.23745096042,8160.182348201316,7320.216764823818,22303.20001032184,12189.055423232825,24334.394707274183,,50521.6125242492,18204.899138386772
37800,10165.626816478534,22755.131150247067,7743.5698509808135,,978.2212784368766,14091.688230181942,21842.74345694898,,,180683.03867476032,,25534.09458099247,25082.215875874543,10698.0900261069,,49200.393710157565,8233.811212477329,7307.253045119487,22364.545168224497,12141.281023656424,24278.52871138034,,50683.6552117384,18316.352037256143
37860,10219.548672020881,22734.363376016838,7684.360148629473,,1034.0005049195704,14237.333828032908,21789.689056575586,,,181647.66085528317,,25518.509491505716,25069.23760198241,10797.728511142712,,49519.828794212954,8250.721919268162,7375.282699671701,22426.510898401662,12181.708584060914,24402.77912390449,,50791.40142438055,18521.502223857362
37920,10058.100649995798,22674.28022410288,7711.168616646467,,963.9791826875353,14202.46172553237,21755.560655393874,,,182629.74719666364,,25677.581276964243,25090.48564062172,10821.632605467756,,49876.135529716565,8291.264548047444,7384.543494064149,22499.30786510692,12312.487123629646,24431.243168555244,,50888.1844935841,18660.32763093405
37980,9953.36726487899,22670.768560544733,7733.330424974045,,944.0144781513551,14171.816120330772,21897.631205559417,,,183681.3764220542,,25717.379346565795,25176.013783319668,10880.564988859622,,50091.55834046163,8252.687274306534,7337.747077248226,22642.80659784576,12402.200314302214,24469.787518333243,,51123.86683995191,18706.690333295977
38040,10002.980984836384,22763.29628373588,7765.1516031642,,1004.0607833852664,14201.342599083,22054.850256346785,,,184627.42962018063,,25651.530639317654,25100.393955072155,10935.61300342053,,50082.26736514665,8265.344605043285,7256.423825613305,22692.11474497382,12441.429153361958,24631.327481174554,,51277.31125402548,18708.59598949313
38100,10086.997000520969,22760.525370531817,7795.239142581719,,1017.9667640567039,14139.919288915133,22199.736949275903,,,185702.3037711,,25869.464027807677,24743.365253266762,11038.741506520742,,50290.963051022045,8303.372734005445,7429.205325281007,22756.050843848698,12408.586203688545,24575.074324579116,,51271.1676748812,18680.355503373747
38160,10220.194381981944,22746.66235724483,7810.127735125196,,1018.628297561552,14178.925837589337,22261.39346938769,,,186682.535828055,,25974.29518624602,24836.333249225463,11049.66117310269,,50467.89259874107,8280.945756626423,7516.975441872892,22862.44872666098,12485.947371146762,24730.421156460205,,51331.45521654041,18736.870128897448
38220,10173.491957794002,22807.39578503053,7844.310695684647,,1006.1363169314005,14178.854522551197,22360.028923302245,,,187700.74736230462,,26053.868528220428,24907.71600791283,11102.51191527807,,50646.46492756431,8419.398360547968,7439.521773384817,22966.435347269024,12463.216544048417,24688.947862644993,,51448.876482965316,18656.729177172245
38280,10192.154463981284,22791.760199254055,7839.223383140906,,960.2074814050321,14103.88734142402,22559.627531872833,,,188686.74790845544,,26116.071133610083,24979.369347883334,11134.982780532442,,50755.6675124308,8221.677560908696,7421.878084298864,23069.257856104654,12536.466470406081,24635.159289642077,,51602.951135560164,18707.065767908764
38340,10147.217903790246,22853.984674159026,7846.521384033272,,897.6796228558649,14263.720518822376,22588.028767049476,,,189664.07060583416,,26236.516902407682,24994.216060584135,11144.988664433944,,50903.864033339785,8260.36376254747,7444.443791654319,23135.197063618794,12673.05912275058,24794.004844748615,,51626.133200417054,18689.866900755875
38400,10191.863428322216,22953.290661571347,7828.772729024194,,877.7007427083864,14130.63038665822,22677.51603176712,,,190980.89428371008,,26316.863377445847,25033.791978379628,10936.781926833435,,51115.201499463255,8275.72791191022,7359.543480533247,23242.347059259253,12780.305943610505,24894.617902957954,,,18740.975431273335
38460,10239.983270820514,23043.718807788533,7936.83426585866,,991.9990821265347,14072.134379989355,22707.770479648632,,,194288.83507749808,,26380.59885813866,25011.7450309074,11005.158776029493,,51344.63677949762,8324.43015940279,7370.980741789792,23298.488977783352,12917.212234536362,24802.605921340568,,,18695.719075784727
38520,10205.477369904569,22993.957570773444,7999.181311560273,,1036.1968692394785,14112.813646817733,22841.460201168517,,,191142.48456907104,,26485.03157092125,25029.26835354347,11041.174011734332,,51518.28459368081,8079.787764997614,7373.140513659758,23483.428432434048,12931.680059183387,24949.54957815777,,,18746.865904509497
38580,10276.311208712132,23136.30072148398,8091.790937770309,,1028.095477533511,14047.362914330508,22674.27614771142,,,193435.21206392118,,26648.05054419274,24970.61644709586,11081.725889621506,,51708.81546472347,8078.194686185249,7348.237649415001,23544.06751351341,12945.201147227423,25125.05294172881,,,18783.03624190473
38640,10240.506159113846,23113.421373923684,8252.5173857927,,1022.203488274221,14017.446349505248,22644.4058726948,,,195551.46771771432,,26673.11461961257,24981.600124094355,11249.73760957024,,51827.64898050847,8136.026741098164,7362.77230767628,23685.329212833763,12943.355723741619,25302.241556086294,,,18849.81139896796
38700,10139.675096974139,23054.44772898833,8273.643553681772,,1007.8003417741414,14153.50687175284,22718.02309958668,,,196489.2017600241,,26700.782042346447,24825.89787677727,11369.784955569694,,51885.32999656059,8208.347727603625,7399.916059907556,23781.844513377837,12971.380769718793,25433.315593524003,,,18864.333063203492
38760,10115.8999337344,23146.853662474165,8280.765396887959,,1009.4487109072471,14082.590270131246,22832.83578671935,,,197670.89840027198,,26783.19490046802,24796.897355946352,11337.324262320251,,51991.70321267044,8326.608025923024,7333.996527722453,24000.71631246436,13016.13881962439,25524.20459958733,,,18895.207747134842
38820,10115.89256882434,23392.254138762575,8391.748610578306,,966.9061287832062,14246.972070037857,23007.845873310736,,,198686.70154896833,,26835.749693400605,24803.443136669477,11727.814466997404,,52155.34247019622,8386.134941219518,7332.946091278171,24006.66334483608,13070.1990192773,25660.217769767525,,,18864.857938184658
38880,10015.894834169312,23368.411480587765,8464.465212233235,,957.8575098555715,14102.645492849366,23095.896299447024,,,199896.84250900155,,27027.265079957047,24845.392415953247,11840.03547756249,,52196.359162810324,8569.70383565878,7439.897087297354,24012.36604853814,13133.889891556919,25754.791729462082,,,18890.26692109082
38940,9990.360397932087,23419.568297991133,8526.74770979636,,936.2430152542198,14058.260941112576,23089.46395622717,,,201103.7154676292,,27116.274441775622,24937.145532406845,11833.739497084634,,52379.18046984226,8395.22616539952,7422.48924694778,24030.79893166069,13099.385268678761,25986.916281503087,,,18926.433250693222
39000,10017.436183689473,23346.793131484374,8532.785842677014,,996.225108747632,14037.455516974453,23124.244490331403,,,202484.2903496554,,27200.837975767612,24912.179369891437,11810.09857045124,,52595.30874742071,8240.492110469178,7454.937702373832,24108.317260607342,13238.409208108002,26078.41292501571,,,19033.445819898323
39060,10053.375792233179,23458.47792606553,8475.02108339566,,923.323240837833,14009.060078904804,23191.60419879272,,,206367.1554471504,,27314.72871124136,24866.44953580504,11814.228622120037,,52666.752686944325,8143.469752391986,7611.201837264432,24149.557731857025,13365.257243458991,26204.640909238777,,,19045.453792494987
39120,10009.43981744742,23467.239322794052,8451.807629484478,,927.8939419162829,13959.537684492432,23242.453316228883,,,201920.59951142524,,27419.004002796533,24984.912435759346,11818.97208466953,,52824.90964598924,8214.538460560278,7626.294616210122,24225.599427773832,13445.064498800357,26380.499101501722,,,19045.546682701202
39180,10146.565724804008,23419.00417939338,8501.54088937425,,837.0006763031834,13886.046543148588,23345.83777220536,,,204528.5781073823,,27503.922663623962,25136.627803534262,11964.36244996615,,52933.5044535211,8143.348916842662,7715.273878030122,24301.232818199416,13550.536639584729,26374.31939366636,,,19036.04907934315
39240,9933.346357580938,23400.01421031037,8522.978798907385,,830.6275199158691,13871.157210404272,23391.25101840813,,,206865.31040740162,,27623.11282937114,25129.03575065625,11865.80063925351,,53012.98605866778,8022.8404837935705,7746.791225863062,24315.83614416256,13671.604073842602,26456.88251341538,,,19185.53165972734
39300,9885.65698400642,23511.821543711347,8551.256605825909,,866.9755009800562,13856.610286923236,23419.604967438925,,,207462.58725325437,,27696.579570160633,25140.428519125282,11919.486363488055,,53165.03592267179,8030.001181999394,7817.216233904984,24359.557522766598,13779.10839047141,26518.46451099166,,,19114.973184940463
39360,9794.543493087973,23711.415201988228,8582.983186879896,,844.1061725458808,13909.310564760699,23517.71985428414,,,208594.9495790704,,27728.643589212697,25068.01626981412,11886.91526166037,,53292.817661247966,8011.616606925526,7777.905361976336,24456.158226403855,13843.454837909034,26595.67127054722,,,19142.51424920639
39420,9738.195452975717,23624.771874776092,8601.811563514186,,924.0507399396671,13840.07906419384,23529.46535256874,,,209914.5643229892,,27806.967242941028,25159.3758491111,11894.256731088717,,53507.70809985113,7953.09559171649,7822.844171299067,24571.08082507987,13921.890780805166,26647.755182662222,,,19119.993179354537
39480,9635.422427298667,23664.332884659434,8721.638428201095,,820.9271057978531,13852.920896927846,23579.420445526677,,,211040.62670150198,,27933.069168285387,25168.17971568837,11850.03031939193,,53670.10335726907,7911.876548396771,7839.338859304361,24698.296889906906,13949.599695983645,26686.77449954431,,,19284.71263897987
39540,9642.9835562755,23731.781853445005,8734.716578444724,,748.4371227021182,13778.110591374625,23567.72257250983,,,211911.0974936893,,28135.730600593568,25260.84746084643,11989.815500434017,,53831.51566470946,7909.065171457267,7924.1252714432785,24825.3664470896,13977.459794875387,26712.34914319099,,,19376.594127891876
39600,9630.00943014832,24126.055634268443,8698.439645464749,,782.0677159890955,13731.487794725015,23632.999153451638,,,212985.23947503214,,28230.27608732456,25215.733285119895,12265.78680399114,,53916.94069617609,7876.511935052376,8053.795112479074,24910.965207791105,13992.782657819802,26828.174906251556,,,19392.276253075142
