,start,end,duration,mean_error,median_error,distance,start_distance,end_distance,distance_traveled
wi933014_81,,,192480.0,,,1013055.2450908674,,,
index17_101,,,82680.0,,,98782.89505136722,,,
wi933014_33,,,24420.0,,,135136.30002901,,,
ew9704_875,,,2880.0,,,58143.35175923142,,,
ew9704_899,,,2880.0,,,55924.13407472249,,,
ew9704_580,,,2880.0,,,20892.42032361369,,,
ew9704_898,,,2880.0,,,15903.695415595388,,,
index17_99,,,69840.0,,,167247.65463019777,,,
ew9704_662,,,2880.0,,,79874.5965449387,,,
ew9704_656,,,2880.0,,,55273.55514835145,,,
ew9704_433,,,2880.0,,,10870.450361193904,,,
ew9704_322,,,2880.0,,,34321.2785078081,,,
ew9704_185,,,2880.0,,,76682.96450687893,,,
ew9704_743,,,2880.0,,,16512.41552823252,,,
wi933014_38,,,26040.0,,,134712.44009935975,,,
ew9704_155,,,2880.0,,,12888.152475547362,,,
wi933014_68,,,14460.0,,,76219.03431712228,,,
ew9704_540,,,2880.0,,,12278.41872272526,,,
index17_102,,,223920.0,,,479039.8668258073,,,
ew9704_378,,,2880.0,,,3505.467811250016,,,
ew9704_631,,,2880.0,,,2921.0721934709472,,,
ew9704_381,,,2880.0,,,22372.044380332583,,,
ew9704_171,,,2880.0,,,65362.92835220641,,,
ew9704_871,,,2880.0,,,61183.39089990681,,,
ew9704_345,,,2880.0,,,3137.6717447499373,,,
ew9704_647,,,2880.0,,,5435.410237399298,,,
ew9704_694,,,2880.0,,,24600.775547064753,,,
ew9704_737,,,2880.0,,,17003.034035814893,,,
ew9704_306,,,2880.0,,,70029.55459733587,,,
ew9704_874,,,2880.0,,,52854.275012666505,,,
ew9704_587,,,2880.0,,,6397.1309803524455,,,
ew9704_733,,,2880.0,,,3075.7273838099018,,,
ew9704_204,,,2880.0,,,57850.681626451886,,,
ew9704_196,,,2880.0,,,34055.44380325282,,,
ew9704_600,,,2880.0,,,17858.22098404831,,,
ew9704_356,,,2880.0,,,21121.106181888194,,,
ew9704_565,,,2880.0,,,1090.6520150415026,,,
ew9704_214,,,2880.0,,,26637.104461519764,,,
ew9704_290,,,2880.0,,,15837.832588145808,,,
ew9704_720,,,2880.0,,,8040.452158168162,,,
ew9704_849,,,2880.0,,,17929.636831847787,,,
ew9704_562,,,2880.0,,,3345.538849492646,,,
ew9704_799,,,2880.0,,,2732.900039146427,,,
ew9704_187,,,2880.0,,,43645.58382546598,,,
ew9704_267,,,2880.0,,,4818.046984555476,,,
wi933014_40,,,60900.0,,,257766.50418068856,,,
ew9704_442,,,2880.0,,,2845.11598037981,,,
ew9704_349,,,2880.0,,,1638.767407123894,,,
ew9704_116,,,2880.0,,,44745.862128368135,,,
wi933014_34,,,27420.0,,,151735.79268348686,,,
ew9704_233,,,2880.0,,,48007.53109341528,,,
ew9704_277,,,2880.0,,,46054.337441272764,,,
ew9704_127,,,2880.0,,,54242.18250398615,,,
ew9704_696,,,2880.0,,,9867.477747891231,,,
ew9704_462,,,2880.0,,,14309.599957312703,,,
ew9704_889,,,2880.0,,,37900.70882319575,,,
ew9704_432,,,2880.0,,,16713.067733554442,,,
ew9704_304,,,2880.0,,,43885.06904842349,,,
ew9704_275,,,2880.0,,,54548.34927518368,,,
ew9704_470,,,2880.0,,,16619.61828613837,,,
ew9704_549,,,2880.0,,,19582.51620113729,,,
index17_94,,,31140.0,,,113519.1559737395,,,
ew9704_138,,,2880.0,,,27871.20792628386,,,
ew9704_326,,,2880.0,,,62040.45138379034,,,
ew9704_814,,,2880.0,,,13328.492939435639,,,
ew9704_888,,,2880.0,,,17680.20754035026,,,
ew9704_424,,,2880.0,,,29945.07813079357,,,
ew9704_582,,,2880.0,,,3311.226110534989,,,
index17_89,,,80460.0,,,87255.67448786247,,,
ew9704_681,,,2880.0,,,72352.77251457363,,,
ew9704_885,,,2880.0,,,50202.2882458996,,,
ew9704_339,,,2880.0,,,4098.005779144009,,,
ew9704_805,,,2880.0,,,3392.122551107433,,,
ew9704_665,,,2880.0,,,83515.6323982972,,,
ew9704_748,,,2880.0,,,1543.6434268784235,,,
ew9704_608,,,2880.0,,,11253.591958625819,,,
ew9704_759,,,2880.0,,,30404.996795080566,,,
ew9704_256,,,2880.0,,,1167.098493464709,,,
ew9704_140,,,2880.0,,,28126.402500595457,,,
ew9704_336,,,2880.0,,,7059.277803063383,,,
ew9704_752,,,2880.0,,,5389.531806124398,,,
wi933014_39,,,37680.0,,,186831.77298444038,,,
ew9704_535,,,2880.0,,,75248.21181036258,,,
ew9704_430,,,2880.0,,,10363.490179366665,,,
ew9704_655,,,2880.0,,,94765.04394531307,,,
ew9704_865,,,2880.0,,,34899.85565679374,,,
ew9704_544,,,2880.0,,,2852.5813343394966,,,
wi933014_58,,,8100.0,,,36548.32804448319,,,
ew9704_756,,,2880.0,,,3357.948364137066,,,
ew9704_701,,,2880.0,,,16436.730787204542,,,
ew9704_452,,,2880.0,,,56206.08184386177,,,
ew9704_825,,,2880.0,,,61908.02423330387,,,
ew9704_783,,,2880.0,,,4038.2871728510563,,,
ew9704_578,,,2880.0,,,5698.563285950067,,,
ew9704_398,,,2880.0,,,1354.3034469211639,,,
ew9704_149,,,2880.0,,,15719.40037303075,,,
ew9704_751,,,2880.0,,,1782.3450576175499,,,
ew9704_794,,,2880.0,,,2898.09134940509,,,
ew9704_240,,,2880.0,,,53373.31581355726,,,
ew9704_206,,,2880.0,,,3079.175687578581,,,
ew9704_397,,,2880.0,,,1486.375660630566,,,
ew9704_354,,,2880.0,,,3597.0348973301425,,,
ew9704_134,,,2880.0,,,55741.57900665558,,,
ew9704_721,,,2880.0,,,34960.08441455218,,,
ew9704_574,,,2880.0,,,2137.2741076858642,,,
ew9704_828,,,2880.0,,,62757.66640787545,,,
ew9704_577,,,2880.0,,,17807.444083984345,,,
ew9704_697,,,2880.0,,,23622.999371423582,,,
ew9704_576,,,2880.0,,,1867.728740739615,,,
ew9704_423,,,2880.0,,,40741.32565858035,,,
wi933014_8,,,546720.0,,,3886118.002961161,,,
ew9704_230,,,2880.0,,,56465.7984921062,,,
ew9704_618,,,2880.0,,,7017.119717603197,,,
index17_105,,,69780.0,,,62090.16315325246,,,
ew9704_476,,,2880.0,,,5749.821234941524,,,
wi933014_45,,,5460.0,,,29494.122075215255,,,
ew9704_501,,,2880.0,,,46417.57259620161,,,
wi933014_35,,,24960.0,,,129639.97005564206,,,
ew9704_648,,,2880.0,,,2210.5570857790867,,,
ew9704_505,,,2880.0,,,53982.1149366455,,,
ew9704_244,,,2880.0,,,28358.061407955774,,,
ew9704_755,,,2880.0,,,2656.863536650142,,,
ew9704_705,,,2880.0,,,16790.736962526993,,,
ew9704_624,,,2880.0,,,2330.5458825696633,,,
ew9704_853,,,2880.0,,,58926.040681199214,,,
ew9704_609,,,2880.0,,,3667.273561003232,,,
ew9704_112,,,2880.0,,,52122.03723527596,,,
ew9704_796,,,2880.0,,,3046.9729358697255,,,
ew9704_367,,,2880.0,,,17106.801546316252,,,
ew9704_272,,,2880.0,,,50812.434154125214,,,
ew9704_327,,,2880.0,,,29013.004574644594,,,
ew9704_485,,,2880.0,,,29566.9866369574,,,
ew9704_253,,,2880.0,,,3809.8265193576754,,,
ew9704_857,,,2880.0,,,66911.28235283676,,,
ew9704_465,,,2880.0,,,19291.248775115815,,,
ew9704_629,,,2880.0,,,1718.4011545164567,,,
ew9704_459,,,2880.0,,,23513.700717744247,,,
ew9704_628,,,2880.0,,,2574.1070296145454,,,
ew9704_658,,,2880.0,,,38329.17917764095,,,
ew9704_383,,,2880.0,,,3126.311852260147,,,
ew9704_309,,,2880.0,,,59117.32496047994,,,
ew9704_532,,,2880.0,,,54778.898248779755,,,
ew9704_588,,,2880.0,,,26536.661843542195,,,
index17_93,,,74520.0,,,174076.54371679758,,,
ew9704_360,,,2880.0,,,17683.729986422524,,,
ew9704_128,,,2880.0,,,46075.61749619062,,,
ew9704_285,,,2880.0,,,27665.602086627176,,,
ew9704_845,,,2880.0,,,32610.71219886987,,,
ew9704_258,,,2880.0,,,2349.101441768797,,,
wi933014_18,,,25560.0,,,117417.96474422238,,,
ew9704_895,,,2880.0,,,34185.77842127965,,,
ew9704_900,,,2880.0,,,27765.45227083397,,,
ew9704_627,,,2880.0,,,1435.0657674048143,,,
ew9704_810,,,2880.0,,,32266.372293906552,,,
ew9704_129,,,2880.0,,,44787.39301089876,,,
ew9704_162,,,2880.0,,,59136.19204498017,,,
index17_95,,,237180.0,,,1564139.8290024765,,,
ew9704_870,,,2880.0,,,61058.07977209559,,,
ew9704_157,,,2880.0,,,3196.3958866729618,,,
ew9704_617,,,2880.0,,,2398.517482287135,,,
ew9704_757,,,2880.0,,,15188.083189719406,,,
ew9704_545,,,2880.0,,,3603.791053905413,,,
ew9704_506,,,2880.0,,,35535.31876767927,,,
ew9704_496,,,2880.0,,,1844.7361739730868,,,
wi933014_61,,,6300.0,,,32903.73522327003,,,
ew9704_551,,,2880.0,,,3762.8740736794553,,,
ew9704_153,,,2880.0,,,4075.781656582766,,,
ew9704_539,,,2880.0,,,16947.457289217684,,,
ew9704_337,,,2880.0,,,6266.4957878875675,,,
ew9704_499,,,2880.0,,,51647.972941754124,,,
ew9704_860,,,2880.0,,,50790.424036188444,,,
ew9704_387,,,2880.0,,,5016.23669912482,,,
ew9704_257,,,2880.0,,,929.3101302324098,,,
ew9704_136,,,2880.0,,,65451.78495948275,,,
ew9704_525,,,2880.0,,,44719.07423393822,,,
ew9704_802,,,2880.0,,,4749.207846138968,,,
wi933014_52,,,7740.0,,,35621.30107872793,,,
ew9704_293,,,2880.0,,,48101.613420313224,,,
ew9704_491,,,2880.0,,,3322.231169082246,,,
index17_88,,,73080.0,,,145038.13867263397,,,
ew9704_781,,,2880.0,,,2799.9531123296433,,,
ew9704_497,,,2880.0,,,47958.62799611925,,,
ew9704_237,,,2880.0,,,39838.0043790023,,,
ew9704_184,,,2880.0,,,35563.212397742725,,,
ew9704_422,,,2880.0,,,31855.82818220641,,,
ew9704_807,,,2880.0,,,11664.399228221851,,,
ew9704_728,,,2880.0,,,33338.60118637519,,,
ew9704_114,,,2880.0,,,24929.400879761193,,,
ew9704_763,,,2880.0,,,5232.257387121115,,,
ew9704_227,,,2880.0,,,68476.27060407611,,,
ew9704_762,,,2880.0,,,34345.593614450016,,,
ew9704_552,,,2880.0,,,4987.9582575703325,,,
ew9704_421,,,2880.0,,,7563.562666346671,,,
ew9704_338,,,2880.0,,,2008.838724674287,,,
ew9704_315,,,2880.0,,,34895.30296929501,,,
ew9704_205,,,2880.0,,,55487.10446771253,,,
ew9704_368,,,2880.0,,,2608.2683882282704,,,
ew9704_195,,,2880.0,,,35000.71560161373,,,
ew9704_867,,,2880.0,,,61564.574105823325,,,
wi933014_69,,,5040.0,,,29229.15792004802,,,
ew9704_385,,,2880.0,,,4468.32954769554,,,
ew9704_154,,,2880.0,,,67632.86278841,,,
wi933014_59,,,8100.0,,,34605.77176368468,,,
ew9704_211,,,2880.0,,,48020.27147075105,,,
ew9704_249,,,2880.0,,,31844.05107408319,,,
ew9704_318,,,2880.0,,,44359.780395486174,,,
ew0007_82,,,84600.0,,,407842.7306758092,,,
wi933014_76,,,2820.0,,,13936.059040341323,,,
index17_98,,,52920.0,,,48015.53212247814,,,
ew9704_429,,,2880.0,,,6628.239597531834,,,
ew9704_120,,,2880.0,,,51147.35081462675,,,
ew9704_536,,,2880.0,,,8763.926878634198,,,
ew9704_215,,,2880.0,,,51276.513213963015,,,
ew9704_517,,,2880.0,,,74550.70477642986,,,
ew9704_481,,,2880.0,,,2389.440637099245,,,
ew9704_295,,,2880.0,,,64674.30240711653,,,
ew9704_168,,,2880.0,,,15232.700171035527,,,
ew9704_321,,,2880.0,,,50696.31379473019,,,
ew9704_188,,,2880.0,,,44132.11074440458,,,
ew9704_393,,,2880.0,,,2128.337784355139,,,
ew9704_836,,,2880.0,,,52370.11384066138,,,
ew9704_320,,,2880.0,,,26124.46597044157,,,
ew9704_174,,,2880.0,,,69616.36840887289,,,
ew9704_236,,,2880.0,,,15194.450209770122,,,
ew9704_484,,,2880.0,,,3041.4920159556686,,,
ew9704_466,,,2880.0,,,24980.26534473766,,,
ew9704_637,,,2880.0,,,4454.384020109118,,,
index17_92,,,16200.0,,,17212.47086126587,,,
ew9704_498,,,2880.0,,,60228.29316998353,,,
ew9704_684,,,2880.0,,,29455.268667974862,,,
ew9704_178,,,2880.0,,,40199.732404313276,,,
ew9704_711,,,2880.0,,,2556.406293444458,,,
index17_97,,,38340.0,,,23682.825554486582,,,
ew9704_179,,,2880.0,,,26037.80057486496,,,
ew9704_218,,,2880.0,,,43564.045129263424,,,
ew9704_651,,,2880.0,,,43918.70451637687,,,
ew9704_451,,,2880.0,,,50052.849562603966,,,
ew9704_793,,,2880.0,,,3195.202960804129,,,
ew9704_687,,,2880.0,,,21833.43593172287,,,
ew0112_107,,,627540.0,,,3834213.746044676,,,
ew9704_570,,,2880.0,,,14800.608111243295,,,
ew9704_826,,,2880.0,,,60935.41234038921,,,
ew9704_119,,,2880.0,,,34146.09994342042,,,
wi933014_74,,,6660.0,,,34801.54610799274,,,
ew9704_891,,,2880.0,,,67701.58825866098,,,
ew9704_440,,,2880.0,,,1866.7696372890357,,,
ew9704_727,,,2880.0,,,33299.913632617594,,,
ew9704_166,,,2880.0,,,25699.201252652027,,,
ew9704_330,,,2880.0,,,58360.79023498558,,,
ew9704_680,,,2880.0,,,49593.062511586235,,,
ew9704_132,,,2880.0,,,67130.72745600698,,,
ew9704_262,,,2880.0,,,5444.041694463512,,,
ew9704_418,,,2880.0,,,10251.878383401207,,,
ew9704_569,,,2880.0,,,6467.32054372484,,,
ew9704_792,,,2880.0,,,3547.050545705131,,,
ew9704_758,,,2880.0,,,2294.4637681586655,,,
ew9704_411,,,2880.0,,,16476.051563369067,,,
ew9704_882,,,2880.0,,,49251.80157556024,,,
ew9704_147,,,2880.0,,,43182.02628032282,,,
ew9704_706,,,2880.0,,,11779.869059477558,,,
wi933014_70,,,5460.0,,,26937.876866016828,,,
ew9704_806,,,2880.0,,,7109.731890331253,,,
ew9704_564,,,2880.0,,,1572.146679315501,,,
ew9704_583,,,2880.0,,,6811.739579959805,,,
ew9704_317,,,2880.0,,,45205.050256400275,,,
ew9704_220,,,2880.0,,,57053.81930790518,,,
ew9704_524,,,2880.0,,,58459.22064573504,,,
ew9704_332,,,2880.0,,,45600.270429297365,,,
ew9704_232,,,2880.0,,,54847.60282688048,,,
ew9704_723,,,2880.0,,,54090.28268477713,,,
ew9704_597,,,2880.0,,,6523.779322982748,,,
ew9704_475,,,2880.0,,,2449.048431577148,,,
ew9704_659,,,2880.0,,,49314.93360738639,,,
ew9704_773,,,2880.0,,,989.8952071580809,,,
ew9704_623,,,2880.0,,,872.9211735578953,,,
ew9704_483,,,2880.0,,,4327.155108074461,,,
ew9704_408,,,2880.0,,,26172.69255921252,,,
ew9704_340,,,2880.0,,,11485.22070947353,,,
wi933014_54,,,7920.0,,,35080.12335639932,,,
ew9704_541,,,2880.0,,,5745.848788746792,,,
ew9704_742,,,2880.0,,,13188.978371084531,,,
ew9704_613,,,2880.0,,,2479.069383397141,,,
ew9704_746,,,2880.0,,,18429.70849113854,,,
ew9704_519,,,2880.0,,,49620.63213962707,,,
ew9704_182,,,2880.0,,,51686.67293257385,,,
wi933014_66,,,9240.0,,,39886.356402904974,,,
wi933014_10,,,31320.0,,,209598.80006977002,,,
ew9704_319,,,2880.0,,,58151.37691990272,,,
ew9704_846,,,2880.0,,,32816.51260595241,,,
wi933014_53,,,7800.0,,,37006.56324103116,,,
ew9704_881,,,2880.0,,,64855.137445930566,,,
ew9704_854,,,2880.0,,,69754.75532746642,,,
wi933014_80,,,127860.0,,,644852.6964928487,,,
ew9704_325,,,2880.0,,,16205.705106257086,,,
ew9704_693,,,2880.0,,,18498.937868121957,,,
ew9704_531,,,2880.0,,,76751.34547885717,,,
ew9704_823,,,2880.0,,,31576.848158746034,,,
wi933014_6,,,243060.0,,,1354147.9900923371,,,
ew9704_113,,,2880.0,,,28832.47798991743,,,
ew9704_482,,,2880.0,,,13169.92631660636,,,
ew9704_126,,,2880.0,,,43575.088497660545,,,
wi933014_27,,,26460.0,,,141021.71929519484,,,
ew9704_335,,,2880.0,,,13422.864777614446,,,
ew9704_271,,,2880.0,,,33133.017159800096,,,
ew9704_435,,,2880.0,,,5538.830674389186,,,
ew9704_447,,,2880.0,,,2860.5856764324203,,,
ew9704_645,,,2880.0,,,12888.22569854253,,,
ew9704_428,,,2880.0,,,23167.31669911389,,,
ew9704_729,,,2880.0,,,22155.533977091134,,,
wi933014_57,,,6780.0,,,37210.99068010158,,,
ew9704_719,,,2880.0,,,1180.3745152522554,,,
wi933014_62,,,6000.0,,,29898.326385001787,,,
ew9704_815,,,2880.0,,,1195.1144286118733,,,
ew9704_573,,,2880.0,,,8605.80311726512,,,
ew9704_144,,,2880.0,,,15604.530644665387,,,
ew9704_376,,,2880.0,,,1943.3177176867916,,,
ew9704_639,,,2880.0,,,4434.60260569305,,,
ew9704_808,,,2880.0,,,13048.310564058442,,,
ew9704_816,,,2880.0,,,4290.466256414412,,,
ew9704_869,,,2880.0,,,44451.69964556226,,,
